variant,run,train_r2,train_rmse,train_mae,test_r2,test_rmse,test_mae,n_selected,selected_features,elapsed_sec
HHO,26,0.850019774749719,1.1372368301584548,0.8986140100049674,0.2989330956679117,2.631337653527945,2.0905463742606605,8,b16;b32;b59;b77;b91;b98;b112;b145,8.615511655807495
HHO,27,0.8069923763767954,1.2900933814624247,1.0179851595097453,0.43472682522442774,2.3627949597043347,1.6915784911979348,2,b22;b31,7.075453042984009
HHO,28,0.687574673949534,1.64137204043488,1.2122348355795187,0.3178240399720337,2.5956435545150414,1.8298889586332803,1,b71,6.406948089599609
HHO,29,0.848158982995436,1.1442698825526845,0.9235617784861395,0.3600809503910075,2.513965809927491,1.8513115776610563,6,b20;b36;b58;b70;b105;b125,8.726585865020752
HHO,30,0.9242038928246106,0.8084578196096591,0.5717353350914834,0.234227080489113,2.750089637371026,2.1480702280912376,8,b31;b58;b71;b88;b95;b105;b109;b144,8.452744245529175
HHO,31,0.7431259611957872,1.4883121338478797,1.23078357904025,0.4428918549292118,2.345668315452278,1.6820531703438573,2,b14;b37,7.419830083847046
HHO,32,0.7923986423114604,1.3379781158436712,0.9704555620552677,0.24018999382925166,2.7393615261549717,2.024635971087339,8,b56;b61;b85;b92;b98;b146;b152;b162,9.162032842636108
HHO,33,0.6730555607818021,1.6790780835658676,1.245817875786144,0.22927768789016656,2.758962601161245,1.890899519102399,1,b78,6.7128777503967285
HHO,34,0.8004019401990328,1.3119342590035716,1.0358741004152041,0.4688318976381528,2.290407942588388,1.644005675850416,5,b24;b25;b28;b33;b57,8.013503074645996
HHO,35,0.698912648261873,1.6113139658164353,1.2027699008121087,0.4343490229377185,2.3635844189196216,1.7062627405422723,2,b58;b65,7.117085218429565
HHO,36,0.7629934647458327,1.4295984747220993,1.018865471226355,0.34844081066682686,2.53672731139002,2.013260318486967,10,b56;b72;b74;b75;b91;b106;b107;b112;b127;b161,9.369837760925293
HHO,37,0.8558336356231607,1.114976948323935,0.8672569860547019,0.3054973227314778,2.6189898162188965,2.017488728444611,6,b32;b60;b66;b102;b120;b139,9.021779775619507
HHO,38,0.9064951317173082,0.8979476677457435,0.693864986199909,0.25148672616700285,2.718921073139963,2.039841172101025,9,b21;b24;b33;b36;b59;b68;b71;b82;b144,9.559741258621216
HHO,39,0.8714071485348571,1.0530338422775876,0.7606771169138192,0.26466742765243134,2.6948757695366328,2.1175479051864974,17,b45;b51;b52;b54;b58;b64;b69;b73;b80;b83;b91;b104;b134;b135;b141;b158;b160,9.372013092041016
MSHHO_I1,0,0.8166729200234757,1.2573240591239798,1.0002995811517845,0.3418065458376074,2.5496092553235465,2.0008627597638835,8,b34;b63;b65;b92;b99;b110;b144;b151,9.356380939483643
MSHHO_I1,1,0.8327083107878201,1.2010776860809613,0.9363670531546188,0.33262594666524015,2.5673288814826525,1.910904860776648,14,b29;b58;b60;b62;b91;b94;b110;b131;b143;b144;b148;b153;b157;b161,9.709951162338257
MSHHO_I1,2,0.7864937393977363,1.356873068359008,1.072175638900107,0.48958573387103765,2.2452166273297727,1.5811050117651309,2,b25;b29,7.897029161453247
MSHHO_I1,3,0.8062105945858273,1.292703517394022,1.0075908217108829,0.43808754662630955,2.355760720663872,1.6966870855341265,3,b20;b23;b32,8.226549863815308
MSHHO_I1,4,0.844548290841012,1.1577949903465943,0.8127975662782844,0.18504265079522486,2.8370323490737994,2.2129150211010336,10,b59;b70;b78;b80;b102;b109;b134;b154;b157;b160,9.08075213432312
MSHHO_I1,5,0.8643294254206336,1.0816250767568143,0.8429529742264409,0.3598516916571932,2.5144160989187854,1.964291183548011,14,b25;b27;b57;b63;b67;b71;b92;b97;b103;b104;b113;b129;b148;b161,10.401716947555542
MSHHO_I1,6,0.8562639009950741,1.1133118773752548,0.8043674452025513,0.26678927502100436,2.690984845735071,2.0909858937358936,7,b54;b58;b72;b78;b94;b140;b153,9.593302965164185
MSHHO_I1,7,0.7894990380989024,1.347289601147169,1.0537054667774788,0.4053462394551023,2.423421365430796,1.863400750579945,6,b27;b28;b33;b58;b106;b143,9.030139923095703
MSHHO_I1,8,0.9050118884170457,0.9050416007777038,0.6880772002528039,0.31134457645621183,2.6079414300170463,2.01332218310196,5,b30;b59;b97;b103;b137,8.809403896331787
MSHHO_I1,9,0.8734769923194761,1.0445245913203083,0.8141900845194323,0.40234708408151654,2.429524980978367,1.8158821767896898,12,b22;b25;b29;b37;b49;b58;b64;b86;b91;b104;b110;b128,10.217747926712036
MSHHO_I1,10,0.8774905151433956,1.0278240422918279,0.8066363108371503,0.3056145086914719,2.6187688510639537,2.0492740853254325,9,b24;b25;b31;b33;b59;b60;b97;b99;b123,9.64539885520935
MSHHO_I1,11,0.869271930054946,1.0617403931037241,0.8759144397723572,0.28388815690470814,2.659422113488386,1.9515002124960916,2,b23;b30,7.439529895782471
MSHHO_I1,12,0.6078912285718598,1.8388114279375045,1.4196778037952813,0.16019220273602297,2.879962274583993,2.12207705319169,1,b99,8.458086967468262
MSHHO_I1,13,0.6875746739495341,1.6413720404348797,1.2122348355795187,0.3178240399720338,2.595643554515041,1.8298889586332803,1,b71,7.69489598274231
MSHHO_I1,14,0.8295058133650022,1.2125194199836271,0.9418440944258238,0.3585008454265678,2.5170676715899507,1.9035859124459555,8,b21;b32;b53;b63;b91;b92;b141;b148,9.125210762023926
MSHHO_I1,15,0.8474777131337292,1.1468340254335003,0.9112809982142359,0.3851079036490602,2.464315467665322,1.8759070306402614,7,b24;b32;b55;b59;b99;b118;b153,8.961965084075928
MSHHO_I1,16,0.83705589284448,1.185368125365439,0.9635410101586004,0.32092256343240766,2.589741986298122,1.889034699484088,2,b27;b30,7.58256196975708
MSHHO_I1,17,0.8584466213334433,1.1048263798014768,0.909617679369769,0.29367673138641126,2.6411836756075884,2.0405786657125944,6,b20;b32;b58;b72;b157;b160,8.864733934402466
MSHHO_I1,18,0.8856483055296472,0.9930136482425392,0.7861234150010746,0.1401527254108471,2.9141205070099434,2.257877852850542,8,b61;b91;b100;b102;b106;b142;b159;b160,8.789056062698364
MSHHO_I1,19,0.8596141123953873,1.1002608032373449,0.9074069631867681,0.2874350261774382,2.652827940021919,1.9372089505406618,3,b24;b32;b58,7.914259910583496
MSHHO_I1,20,0.6832870047575125,1.652596608559829,1.2621000293297606,0.3704669934976491,2.49348121158888,1.8543695156583133,1,b76,6.63593316078186
MSHHO_I1,21,0.7888398541538704,1.3493974715156942,1.0325704743907185,0.432737598474472,2.3669487099623914,1.668267005831082,2,b26;b35,8.180350303649902
MSHHO_I1,22,0.7917183568287549,1.3401685221518695,1.0329389978064338,0.42675579562978894,2.3793957628682403,1.7420988800620165,6,b30;b48;b59;b62;b99;b156,9.055415153503418
MSHHO_I1,23,0.7554634418455357,1.4521310541715433,1.155518365436075,0.3029505879120101,2.623787327711857,1.8801245625678402,3,b15;b68;b69,8.650394201278687
MSHHO_I1,24,0.7801825947013419,1.37678128541653,1.078329196476946,0.4820196693505451,2.2617962611945157,1.5801391342400093,4,b25;b35;b55;b63,8.52004885673523
MSHHO_I1,25,0.8401337027921194,1.1741196958902587,0.894428166287717,0.38386968098535157,2.4667954447791423,1.8351014381429673,6,b25;b30;b58;b94;b100;b161,8.538382053375244
MSHHO_I1,26,0.7854360323813551,1.3602298811562097,1.0716747968239921,0.49198944849021264,2.239923643466045,1.687451886287803,4,b27;b66;b98;b138,8.665021896362305
MSHHO_I1,27,0.8381260460693583,1.181469195827907,0.9306885422753038,0.3351338146096523,2.5625005682923985,1.9427705523729957,8,b32;b61;b62;b91;b98;b130;b144;b151,10.25140929222107
MSHHO_I1,28,0.6983527040442958,1.6128115824325666,1.1843351355027056,0.25693863295259134,2.709001145566598,1.8682783143638813,1,b81,7.322093725204468
MSHHO_I1,29,0.7714190391156451,1.4039574392065017,1.1645439078791968,0.42998124058091214,2.3726923055477243,1.7246580392894881,2,b19;b76,8.062091827392578
MSHHO_I1,30,0.9023460349469391,0.9176537765050331,0.6917439586123096,0.3430717964107324,2.5471575093104506,1.968360999457793,5,b25;b34;b64;b99;b121,8.858901977539062
MSHHO_I1,31,0.8627196122831658,1.088023219990768,0.8197110212228751,0.26057121363858715,2.702371328634812,2.094908379393835,7,b33;b60;b88;b94;b98;b102;b128,9.502490043640137
MSHHO_I1,32,0.8511563900457613,1.132919397408108,0.848266266160718,0.35830526825123743,2.5174513380893293,1.9494793310387162,8,b21;b25;b58;b70;b92;b101;b106;b140,9.222046375274658
MSHHO_I1,33,0.8664003184382311,1.0733383007362631,0.8857880114116609,0.3418538679857944,2.5495175990217693,1.822482624070362,2,b25;b30,7.2511210441589355
MSHHO_I1,34,0.8254625783992715,1.2268125028576615,0.9975799273486687,0.21844682345032984,2.7782806479236113,2.0896267250978418,3,b74;b91;b137,9.036548137664795
MSHHO_I1,35,0.9012126725555375,0.922963514973653,0.7217444613306316,0.25620208925318366,2.7103434327650495,2.060222493643922,9,b24;b26;b33;b54;b60;b65;b98;b145;b157,10.095140933990479
MSHHO_I1,36,0.8572833793185625,1.1093566529932313,0.8444850307743775,0.38980660922404,2.4548818627586577,1.914668109418665,4,b31;b67;b98;b138,8.797997951507568
MSHHO_I1,37,0.8732352445477258,1.0455220027542251,0.8494128059231039,0.38694760185549615,2.460626208300218,1.839227852637241,8,b25;b28;b62;b94;b99;b119;b147;b162,8.896876096725464
MSHHO_I1,38,0.8389980640970945,1.1782826001044993,0.9115923064421937,0.3384290114603813,2.5561425729368463,1.9402059498041646,8,b22;b30;b33;b57;b83;b92;b94;b127,9.15813398361206
MSHHO_I1,39,0.8402023820768598,1.1738674652301286,0.9117487874369524,0.42451548748134016,2.3840407132130714,1.8185686051162244,10,b24;b30;b37;b58;b86;b97;b98;b108;b117;b143,9.627179145812988
MSHHO_I2,0,0.8387938446233361,1.1790296470098487,0.9915410157754104,0.35436829929132596,2.5251621481417383,1.8066939751597784,2,b17;b31,9.083414793014526
MSHHO_I2,1,0.808706470933563,1.284351966592071,1.0185887758718246,0.4250796530995532,2.382871851523325,1.7420526983542055,3,b21;b24;b30,7.793087005615234
MSHHO_I2,2,0.7241737169100309,1.542239204636211,1.131300453768221,0.14393753038039692,2.9076998658445827,2.0389038876651626,3,b88;b103;b138,7.763455152511597
MSHHO_I2,3,0.8673633514475146,1.069462806081829,0.8250217409658895,0.2034574796485017,2.804796323742256,2.2663487768844908,5,b58;b62;b81;b105;b140,8.992044925689697
MSHHO_I2,4,0.803977452541677,1.3001304498037503,1.0210384525400773,0.4172622138732194,2.399017618317724,1.7844248218551704,3,b23;b36;b69,8.068213939666748
MSHHO_I2,5,0.8296911831308426,1.2118600849869237,0.9095419284995613,0.34970681734566966,2.5342616295955342,1.9078225114928336,6,b32;b37;b62;b85;b98;b134,9.06825304031372
MSHHO_I2,6,0.8512989499223932,1.1323767219761025,0.8658986003306754,0.31938098998564945,2.5926798061374448,2.021494543788698,5,b22;b60;b93;b104;b141,8.343339920043945
MSHHO_I2,7,0.8003808525858824,1.3120035603572002,1.056596770132007,0.42452059633150285,2.384030131057034,1.732320943093929,6,b14;b17;b22;b23;b31;b55,9.516302108764648
MSHHO_I2,8,0.8543793168960987,1.120586658140779,0.9112448872741452,0.2828122476908891,2.6614191638539757,1.9405672798000042,3,b24;b30;b50,7.675797939300537
MSHHO_I2,9,0.8667351835354329,1.0719923056149039,0.8678744923610603,0.3499834773846825,2.533722485461958,1.9235789395604794,6,b26;b31;b67;b70;b98;b126,8.54898715019226
MSHHO_I2,10,0.8739413220407021,1.042606167069697,0.7892463968566497,0.29271182732253753,2.642987112645784,2.062359513957166,8,b29;b38;b50;b59;b71;b97;b104;b137,8.121068000793457
MSHHO_I2,11,0.8670685766438591,1.0706505461647875,0.8209756784818526,0.31146764568627994,2.6077083877191924,2.010263143649623,11,b21;b22;b24;b29;b34;b57;b70;b72;b99;b107;b145,9.962656021118164
MSHHO_I2,12,0.7840055681002986,1.3647565685272638,1.07571649509729,0.4330790779533974,2.366236177203373,1.6970061087891064,4,b22;b56;b58;b64,8.071049928665161
MSHHO_I2,13,0.8209864766715512,1.2424440356658843,0.9278261216463273,0.36054419395523185,2.5130557031557386,1.8756098867301718,16,b27;b29;b30;b31;b33;b53;b62;b70;b71;b75;b93;b94;b131;b143;b145;b152,10.30347490310669
MSHHO_I2,14,0.7366910817605428,1.506838471718485,1.2347023453909614,0.3996123604597066,2.4350771133861717,1.805743264001768,2,b14;b55,8.211158037185669
MSHHO_I2,15,0.8804840582449477,1.0151888387755261,0.7555487336358859,0.2356361311147237,2.74755833885534,2.1398152602044545,7,b35;b59;b77;b79;b92;b98;b136,8.557577848434448
MSHHO_I2,16,0.8187156063721872,1.2502996929558836,0.9417094224924014,0.34446752053761776,2.5444501970757303,1.9594286659108089,5,b38;b59;b76;b104;b141,9.476369142532349
MSHHO_I2,17,0.8809480688794527,1.013216229468292,0.7885366531251159,0.3224963782075535,2.5867392813018997,2.0380588395074284,5,b29;b59;b91;b100;b135,9.777588844299316
MSHHO_I2,18,0.698352704044296,1.6128115824325666,1.1843351355027056,0.25693863295259123,2.7090011455665985,1.8682783143638813,1,b81,6.380283832550049
MSHHO_I2,19,0.7698894958604559,1.4086468788966993,1.0364074673216446,0.3520282798843839,2.529734092212226,1.900259580522185,10,b47;b50;b51;b59;b62;b71;b103;b138;b152;b155,10.244230270385742
MSHHO_I2,20,0.684766654496082,1.6487317105737893,1.2317001441333513,0.2489473538773671,2.7235292124578097,1.9090915473254784,1,b80,7.113554954528809
MSHHO_I2,21,0.684766654496082,1.6487317105737893,1.2317001441333513,0.2489473538773671,2.7235292124578097,1.9090915473254784,1,b80,6.622075080871582
MSHHO_I2,22,0.783148286483332,1.3674622449947103,1.1110484512775967,0.4655303273839503,2.297515135608804,1.659017548190715,3,b15;b17;b37,8.148722887039185
MSHHO_I2,23,0.8502155683329573,1.1364942776291262,0.9188387371648007,0.2789202750686852,2.6686307732151566,1.9389584089426568,3,b23;b79;b82,8.823822975158691
MSHHO_I2,24,0.9219253103816828,0.8205197680690254,0.6201472310506291,0.23682285542642,2.745424629397358,2.134625716859274,13,b29;b33;b48;b59;b64;b70;b78;b102;b105;b107;b112;b154;b163,10.049021005630493
MSHHO_I2,25,0.8701961462503601,1.0579806107761653,0.8253685257109395,0.3043708148657134,2.621113002576804,2.026811901153401,6,b30;b53;b63;b100;b137;b141,9.63075590133667
MSHHO_I2,26,0.8478098289820672,1.1455847348191532,0.9581165746192342,0.32419310336634977,2.5834981643228727,1.935399593792451,2,b24;b30,8.02688980102539
MSHHO_I2,27,0.8333611591064577,1.1987318192667005,0.9103248856881362,0.2748394517848952,2.6761714416453084,2.106577122395716,4,b65;b85;b99;b139,8.944547176361084
MSHHO_I2,28,0.9246736228213638,0.805948804973577,0.5830385531388571,0.29322273498206275,2.642032362976152,2.0749154261271614,12,b46;b52;b53;b66;b70;b92;b102;b112;b113;b135;b158;b161,9.713361024856567
MSHHO_I2,29,0.913038196216916,0.8659607045473735,0.7230681146572103,0.2840511149909569,2.659119507827173,1.8819378306878307,5,b26;b29;b36;b59;b63,9.627025127410889
MSHHO_I2,30,0.8361724224909803,1.1885772684879556,0.899857292284154,0.34285295399775306,2.547581741118767,2.0658488860125765,10,b25;b29;b52;b58;b90;b98;b99;b122;b130;b131,9.269676923751831
MSHHO_I2,31,0.7973206921283761,1.322021815206434,1.0490769969195708,0.3919044970605453,2.450658200984586,1.8013950572107662,5,b23;b34;b64;b70;b83,8.715046167373657
MSHHO_I2,32,0.684766654496082,1.6487317105737893,1.2317001441333513,0.2489473538773671,2.7235292124578097,1.9090915473254784,1,b80,6.774269104003906
MSHHO_I2,33,0.7902577896258295,1.3448592538460025,1.0456996183513745,0.4966293132834526,2.2296711176592594,1.6003943061031052,3,b25;b28;b47,8.632680177688599
MSHHO_I2,34,0.8601828590522282,1.0980297928847191,0.8443070961987186,0.3250951291068711,2.581773440893279,1.9674770986439005,7,b25;b33;b59;b77;b87;b103;b142,9.482651948928833
MSHHO_I2,35,0.7779103796903415,1.3838787678180673,1.0684512744305679,0.3182466659904364,2.5948393950894677,1.9218920084545081,8,b33;b57;b60;b71;b93;b98;b120;b141,9.878622055053711
MSHHO_I2,36,0.7977482175101634,1.3206267634503916,1.06072908106935,0.3489287858174609,2.535777212175716,1.8965540482574794,2,b17;b74,8.37043571472168
MSHHO_I2,37,0.9127007728028844,0.867639099623694,0.6600503419452887,0.2988944361866255,2.6314102034841564,2.107074121315193,9,b21;b23;b30;b55;b59;b101;b104;b137;b141,9.309330940246582
MSHHO_I2,38,0.8049937234860134,1.2967558334452687,1.0486464596733596,0.4297997724815349,2.3730699542593765,1.7661500522083113,4,b21;b23;b24;b70,8.528539896011353
MSHHO_I2,39,0.8654194041878893,1.0772714213963355,0.8102114042872022,0.3007727408971588,2.6278829850073646,2.0716365764448748,10,b16;b31;b55;b58;b63;b64;b69;b106;b111;b120,9.339558124542236
MSHHO_I3,0,0.6893667250824078,1.6366578696057095,1.2285501668624674,0.3911866543908863,2.45210424700304,1.7411613080454753,1,b61,7.187199831008911
MSHHO_I3,1,0.6329530273887318,1.779076973185623,1.394248272996107,0.15178318619943443,2.894344928036833,2.1046103713691813,1,b90,7.618091106414795
MSHHO_I3,2,0.7896119756909195,1.3469281299773723,1.1188173589228938,0.17354200210610848,2.8569802685849655,2.0448855146456135,1,b77,7.271843194961548
MSHHO_I3,3,0.6197822757917184,1.8107149796223958,1.4068336349766464,0.13992038882578917,2.914514188014054,2.0599991996729807,1,b91,7.66050910949707
MSHHO_I3,4,0.8544845166972186,1.1201818159522694,0.8571002153477095,0.32624547983345364,2.579572233210441,1.964927321482953,7,b25;b28;b60;b78;b84;b99;b118,8.962535858154297
MSHHO_I3,5,0.6775038854325,1.6676164046511204,1.2515820486385993,0.3167024399322337,2.597776492660089,1.837005668493764,1,b69,6.6684510707855225
MSHHO_I3,6,0.8596434497833438,1.1001458327615248,0.8616175997838738,0.30999962572504236,2.6104868552852185,2.0599412447688525,10,b18;b21;b34;b54;b59;b60;b98;b104;b144;b155,9.999566793441772
MSHHO_I3,7,0.6875746739495339,1.64137204043488,1.2122348355795187,0.3178240399720338,2.595643554515041,1.8298889586332803,1,b71,6.397696018218994
MSHHO_I3,8,0.7033276050608063,1.5994566877626206,1.1914892185679218,0.40021682221355936,2.4338510041634414,1.7385701530129218,2,b60;b67,7.960257053375244
MSHHO_I3,9,0.6832870047575126,1.6525966085598287,1.2621000293297606,0.3704669934976489,2.49348121158888,1.8543695156583133,1,b76,6.751583814620972
MSHHO_I3,10,0.7845746146670481,1.362957628131153,1.122473419872402,0.4173249350970958,2.398888509331015,1.7229561028252551,2,b17;b71,7.819005966186523
MSHHO_I3,11,0.777542574794826,1.3850242216674429,1.0827870100910684,0.46588644759134956,2.2967495843105903,1.662019965789388,4,b24;b33;b68;b71,9.725503206253052
MSHHO_I3,12,0.8576664442300002,1.1078668435211465,0.8440646461480559,0.3512326364367312,2.531286743974025,1.935186179048556,10,b27;b34;b60;b71;b91;b98;b102;b141;b154;b157,9.83457899093628
MSHHO_I3,13,0.687574673949534,1.64137204043488,1.2122348355795187,0.3178240399720337,2.5956435545150414,1.8298889586332803,1,b71,7.107797145843506
MSHHO_I3,14,0.6956072169174863,1.6201345779840743,1.211121349907567,0.39304546577996813,2.448358038297363,1.807450772614491,1,b75,6.5943779945373535
MSHHO_I3,15,0.8803508650034739,1.015754364338707,0.7928344404807169,0.34890598755922564,2.5358216088533543,1.9547985482881316,10,b24;b30;b55;b66;b71;b79;b91;b99;b101;b141,10.00149393081665
MSHHO_I3,16,0.8318741246311678,1.204068499572975,0.8888291643862751,0.2723921733424056,2.6806834219976556,2.114265420571029,9,b36;b54;b59;b60;b68;b86;b94;b105;b133,10.096251010894775
MSHHO_I3,17,0.8125268164882269,1.2714623147966957,0.8951265708185185,0.2945359995854955,2.6395766382286436,1.9729269916477425,10,b48;b55;b58;b79;b86;b91;b104;b107;b119;b140,10.062643051147461
MSHHO_I3,18,0.8057878363115507,1.2941127878825331,1.0660250618100304,0.35350779798067766,2.5268443624776147,1.9325810736738536,5,b21;b22;b30;b98;b127,9.47006893157959
MSHHO_I3,19,0.6857797561219223,1.6460802192319588,1.236294056112773,0.23120137006000763,2.755517337577928,1.950418870110842,1,b80,7.828663110733032
MSHHO_I3,20,0.8635974758083931,1.0845388630366348,0.8690221110744482,0.3668533608416402,2.5006274862964,1.899763221356016,8,b26;b27;b32;b59;b62;b70;b98;b132,8.960204124450684
MSHHO_I3,21,0.8070637468094817,1.2898548337964724,1.0109132170451935,0.4156133477468965,2.4024092506974077,1.748760431656362,6,b24;b27;b32;b63;b101;b142,9.85202693939209
MSHHO_I3,22,0.7756011967398921,1.391054622089483,1.1025574359367831,0.44177183649743956,2.3480250146504056,1.675915428299548,4,b26;b29;b58;b65,8.68730902671814
MSHHO_I3,23,0.7896119756909195,1.346928129977372,1.1188173589228936,0.1735420021061086,2.8569802685849655,2.044885514645613,1,b77,6.913172006607056
MSHHO_I3,24,0.8372047452801505,1.184826573877183,0.9577472786786415,0.42550723156560544,2.3819855946670643,1.6537381861446991,2,b25;b35,8.186548948287964
MSHHO_I3,25,0.6853722997359604,1.6471471279070622,1.2112060096149657,0.32471939525589055,2.582492004903933,1.798747598215807,1,b70,6.440129041671753
MSHHO_I3,26,0.843235193417375,1.162674642795056,0.919858235591767,0.3534102812259371,2.527034929641301,1.812589696605395,3,b16;b32;b51,8.501359701156616
MSHHO_I3,27,0.8529271463848049,1.1261602004355613,0.8395997933120829,0.36378115493890995,2.5066870191495307,1.9910214470389043,7,b39;b50;b57;b99;b105;b118;b138,9.32179880142212
MSHHO_I3,28,0.6875746739495341,1.6413720404348797,1.2122348355795187,0.3178240399720337,2.5956435545150414,1.8298889586332803,1,b71,7.592519044876099
MSHHO_I3,29,0.8824237502626985,1.006917102028862,0.7951436258038651,0.32619063965869544,2.579677213072793,2.059302797456071,8,b21;b74;b94;b99;b100;b113;b156;b161,9.394448280334473
MSHHO_I3,30,0.9457914665524992,0.6837034075910122,0.5556613388827484,0.12696610787337914,2.9363809607630524,2.2349697710523606,5,b23;b32;b59;b62;b68,9.499146938323975
MSHHO_I3,31,0.6875026959907614,1.6415611029010648,1.2125350863950581,0.3206669985028364,2.5902292539750404,1.8199734755331118,1,b71,7.262127161026001
MSHHO_I3,32,0.6853722997359604,1.6471471279070622,1.2112060096149657,0.3247193952558908,2.5824920049039326,1.7987475982158063,1,b70,6.524216175079346
MSHHO_I3,33,0.8066655297832563,1.2911852664750418,1.0692333846820048,0.15546987523051015,2.8880480889455415,2.073848274328611,1,b77,6.814517974853516
MSHHO_I3,34,0.7853707396653478,1.3604368272450578,0.9593834854828114,0.31412586595275993,2.602669723480856,1.9516810239225275,17,b40;b60;b73;b79;b86;b91;b93;b103;b111;b113;b120;b129;b130;b131;b142;b153;b154,10.128165006637573
MSHHO_I3,35,0.8775108679574692,1.0277386612269812,0.8092065539160048,0.33664428932851964,2.559588107664702,1.972696256829666,8,b24;b30;b59;b64;b86;b100;b137;b139,9.8876953125
