variant,algo_seed,split_seed,cv_seed,train_r2,train_rmse,test_r2,test_rmse,n_selected,selected_feature_names,elapsed_sec,status,error_msg
HHO,0,42,42,0.6006991880866417,1.8555984968006085,0.36161799046501486,2.5109448111849266,5,"b122,b21,b22,b40,b44",0.6465041637420654,success,
HHO,1,42,42,0.4414177474809644,2.194711715339432,0.32084285649268707,2.589893967751538,4,"b62,b71,b104,b32",0.779475212097168,success,
HHO,2,42,42,0.43725710743633595,2.2028702850578177,0.32538470942165,2.5812195028411686,10,"b49,b54,b29,b106,b99,b21,b26,b50,b31,b39",0.6902759075164795,success,
HHO,3,42,42,0.42956562455513747,2.217873439140733,0.3011005572927008,2.6272669019601613,3,"b48,b110,b55",0.6614499092102051,success,
HHO,4,42,42,0.48283449341490237,2.1117800895093515,0.305810860107917,2.618398570193427,3,"b47,b20,b39",0.6095361709594727,success,
+SCI,0,42,42,0.5221260563871946,2.029974539411345,0.331492338133479,2.5695084021516763,3,"b43,b23,b37",0.6642460823059082,success,
+SCI,1,42,42,0.5209116739132591,2.0325522080532448,0.3488216296756087,2.535985878230419,3,"b65,b17,b30",0.6500828266143799,success,
+SCI,2,42,42,0.4363788105273786,2.2045886717803325,0.3088196943712924,2.6127179262460727,3,"b46,b107,b29",0.6193108558654785,success,
+SCI,3,42,42,0.4982020466894278,2.0801677462913544,0.3220978482430483,2.58749997211155,3,"b43,b25,b37",0.7269701957702637,success,
+SCI,4,42,42,0.5502892774291475,1.9692485607999728,0.3269306916823045,2.578260180350182,5,"b62,b71,b18,b23,b29",0.6719310283660889,success,
+SCI+SDGE,0,42,42,0.4371137300901028,2.2031508941819187,0.312199469798771,2.6063221847123454,3,"b44,b106,b37",0.6145708560943604,success,
+SCI+SDGE,1,42,42,0.5208487180755303,2.032685750050129,0.351122357902681,2.531501870956071,3,"b17,b101,b30",0.6164119243621826,success,
+SCI+SDGE,2,42,42,0.4363788105273786,2.2045886717803325,0.3088196943712924,2.6127179262460727,3,"b46,b107,b29",0.5705158710479736,success,
+SCI+SDGE,3,42,42,0.5004072505840316,2.075591955561006,0.30444828383391886,2.6209670479663356,3,"b70,b106,b25",0.6649010181427002,success,
+SCI+SDGE,4,42,42,0.48765741501454873,2.1019101286829835,0.3207470802444845,2.5900765776123853,3,"b71,b105,b38",0.5545330047607422,success,
+SCI+SDGE+RSC,0,42,42,0.536054009359741,2.0001733125633847,0.34141091863715034,2.550375400318177,3,"b79,b44,b23",0.6740767955780029,success,
+SCI+SDGE+RSC,1,42,42,0.6161767469112978,1.8192800469151191,0.35332182399251,2.527207780266262,4,"b17,b21,b22,b30",0.6780679225921631,success,
+SCI+SDGE+RSC,2,42,42,0.4125253047210641,2.2507564207433144,0.29239493948894457,2.643579117929881,3,"b96,b107,b34",0.7258167266845703,success,
+SCI+SDGE+RSC,3,42,42,0.49404801345914096,2.0887601251111576,0.30041146049710654,2.6285617915040005,3,"b63,b24,b41",0.7765457630157471,success,
+SCI+SDGE+RSC,4,42,42,0.48765741501454873,2.1019101286829835,0.3207470802444845,2.5900765776123853,3,"b71,b105,b38",0.623136043548584,success,
SSAHHO,0,42,42,0.5274081276659359,2.0187244337660113,0.3465794101577475,2.5403482394582944,3,"b78,b43,b23",0.685931921005249,success,
SSAHHO,1,42,42,0.5623925655634807,1.9425681380382622,0.43311132336644753,2.3661688826787524,4,"b17,b21,b22,b28",0.7317667007446289,success,
SSAHHO,2,42,42,0.4133027939869268,2.249266553740682,0.2916151099034663,2.6450354200716717,3,"b96,b107,b31",0.7721700668334961,success,
SSAHHO,3,42,42,0.5278435641484909,2.0177942137488083,0.3165441767946783,2.5980773194732536,3,"b63,b43,b24",0.8046529293060303,success,
SSAHHO,4,42,42,0.4315849725760059,2.2139443026817784,0.31045754388853986,2.6096204878260107,3,"b73,b105,b39",0.6779448986053467,success,
