n_selected,selected_feature_names,selected_wavelengths,final_fitness
15,"b57,b53,b68,b43,b63,b64,b70,b104,b96,b99,b100,b19,b16,b24,b52","574,558,618,518,598,602,626,762,730,742,746,422,410,442,554",0.6376079205472651
