fusion_col,transform,band_name,wavelength
2,R,b53,558
6,R,b48,538
17,R,b72,634
21,R,b55,566
41,FD,b82,674
49,FD,b23,438
55,FD,b110,786
60,SNV,b96,730
64,SNV,b103,758
70,SNV,b106,770
75,SNV,b99,742
76,SNV,b100,746
82,SNV,b16,410
87,SNV,b25,446
89,SNV,b24,442
93,LOG,b51,550
97,LOG,b55,566
102,LOG,b31,470
106,LOG,b32,474
110,LOG,b29,462
113,LOG,b38,498
114,LOG,b42,514
