variant,band,count,frequency
HHO,b117,1,1.0
HHO,b139,1,1.0
MSHHO_I1,b108,1,1.0
MSHHO_I1,b113,1,1.0
MSHHO_I2,b54,1,1.0
MSHHO_I2,b58,1,1.0
MSHHO_I2,b79,1,1.0
MSHHO_I2,b152,1,1.0
MSHHO_I2,b157,1,1.0
MSHHO_I3,b46,1,1.0
MSHHO,b63,1,1.0
