variant,run,train_r2,train_rmse,train_mae,test_r2,test_rmse,test_mae,n_selected,selected_features,elapsed_sec
HHO,0,0.45885838842255755,2.160177214025545,1.7244170535808605,0.2820026101428995,2.6629209861346075,1.80621142977087,2,b117;b139,0.28331685066223145
MSHHO_I1,0,0.47425538517012766,2.1292238974960673,1.7335959997261694,0.22759833222081072,2.761966768974044,2.026008051201246,2,b108;b113,0.2863800525665283
MSHHO_I2,0,0.4620100987786382,2.1538773889336915,1.8027768464405827,0.3380903836470269,2.5567966752559,1.851181398535824,5,b54;b58;b79;b152;b157,0.3347921371459961
MSHHO_I3,0,0.4479649359018115,2.1818116050457053,1.8125954778968205,0.3253466271725467,2.5812923571466238,1.9025687683413703,1,b46,0.26421499252319336
MSHHO,0,0.45015367304967724,2.177482029555222,1.7920506762844708,0.331274632429598,2.569926760183654,1.880616428013543,1,b63,0.29685282707214355
