epoch,fitness
0,0.649708450845125
1,0.643012134599162
2,0.5930593421889019
3,0.5848117636362489
4,0.5848117636362489
5,0.5812865076195196
6,0.5812865076195196
7,0.5812865076195196
8,0.5812865076195196
9,0.5812865076195196
10,0.5812865076195196
11,0.5812865076195196
12,0.5812865076195196
13,0.5812865076195196
14,0.5812865076195196
15,0.5812865076195196
16,0.5812865076195196
17,0.5812865076195196
18,0.5812865076195196
19,0.5812865076195196
20,0.5812865076195196
21,0.5812865076195196
22,0.5812865076195196
23,0.5812865076195196
24,0.5812865076195196
25,0.5812865076195196
26,0.5812865076195196
27,0.5812865076195196
28,0.5812865076195196
29,0.5812865076195196
30,0.5812865076195196
31,0.5812865076195196
32,0.5812865076195196
33,0.5812865076195196
34,0.5812865076195196
35,0.5812865076195196
36,0.5812865076195196
37,0.5812865076195196
38,0.5812865076195196
39,0.5812865076195196
40,0.5812865076195196
41,0.5812865076195196
42,0.5812865076195196
43,0.5812865076195196
44,0.5812865076195196
45,0.5812865076195196
46,0.5812865076195196
47,0.5812865076195196
48,0.5812865076195196
49,0.5812865076195196
50,0.5812865076195196
51,0.5812865076195196
52,0.5812865076195196
53,0.5812865076195196
54,0.5812865076195196
55,0.5812865076195196
56,0.5812865076195196
57,0.5812865076195196
58,0.5812865076195196
59,0.5812865076195196
60,0.5812865076195196
61,0.5812865076195196
62,0.5812865076195196
63,0.5812865076195196
64,0.5812865076195196
65,0.5812865076195196
66,0.5812865076195196
67,0.5812865076195196
68,0.5812865076195196
69,0.5812865076195196
70,0.5812865076195196
71,0.5812865076195196
72,0.5812865076195196
73,0.5812865076195196
74,0.5812865076195196
75,0.5812865076195196
76,0.5812865076195196
77,0.5812865076195196
78,0.5812865076195196
79,0.5812865076195196
80,0.5812865076195196
81,0.5812865076195196
82,0.5812865076195196
83,0.5812865076195196
84,0.5812865076195196
85,0.5812865076195196
86,0.5812865076195196
87,0.5812865076195196
88,0.5812865076195196
89,0.5812865076195196
90,0.5812865076195196
91,0.5812865076195196
92,0.5812865076195196
93,0.5812865076195196
94,0.5812865076195196
95,0.5812865076195196
96,0.5812865076195196
97,0.5812865076195196
98,0.5812865076195196
99,0.5812865076195196
100,0.5812865076195196
101,0.5812865076195196
102,0.5812865076195196
103,0.5812865076195196
104,0.5812865076195196
105,0.5812865076195196
106,0.5812865076195196
107,0.5812865076195196
108,0.5812865076195196
109,0.5812865076195196
110,0.5812865076195196
111,0.5812865076195196
112,0.5812865076195196
113,0.5812865076195196
114,0.5812865076195196
115,0.5812865076195196
116,0.5812865076195196
117,0.5812865076195196
118,0.5812865076195196
119,0.5812865076195196
