variant,algo_seed,split_seed,cv_seed,train_r2,train_rmse,test_r2,test_rmse,n_selected,selected_feature_names,elapsed_sec,status,error_msg
λ=0.1,0,42,42,0.442641118671415,2.1923070392297213,0.32332789391721306,2.5851514117674017,3,"b53,b84,b38",4.807568788528442,success,
λ=0.1,1,42,42,0.43426694825877765,2.2087150554379447,0.3092167964057103,2.6119672793753974,4,"b48,b72,b109,b28",4.70703911781311,success,
λ=0.1,2,42,42,0.436357075014727,2.204631180298371,0.31168948224460025,2.607288268277536,3,"b43,b106,b40",4.710842132568359,success,
λ=0.1,3,42,42,0.5916402133924201,1.8765295145376784,0.2925410710417401,2.6433061335422283,8,"b49,b80,b121,b16,b22,b23,b50,b39",4.691558837890625,success,
λ=0.1,4,42,42,0.43866289700349514,2.200117066368919,0.33090470482284684,2.5706374820003983,3,"b80,b67,b24",4.688151121139526,success,
λ=0.1,5,42,42,0.44770010771104474,2.1823348833448724,0.3294805985190864,2.5733717077451974,4,"b46,b82,b51,b45",4.454101085662842,success,
λ=0.1,6,42,42,0.5210737939545781,2.0322082784359807,0.34203242986616544,2.5491717202595536,3,"b43,b24,b31",4.673646688461304,success,
λ=0.1,7,42,42,0.478000335855963,2.121626968536216,0.3599428653225557,2.514237033620707,3,"b53,b25,b33",4.8392558097839355,success,
λ=0.1,8,42,42,0.43433516348870227,2.2085818896745297,0.3124412040750626,2.6058641356506036,3,"b53,b106,b38",4.744530916213989,success,
λ=0.1,9,42,42,0.4798515122983227,2.117861646097249,0.3496708572121062,2.5343316988575864,3,"b53,b24,b55",4.539631128311157,success,
λ=0.1,10,42,42,0.5461488939331254,1.9782930009323731,0.30625109318523613,2.6175681852130177,3,"b20,b23,b42",4.563523054122925,success,
λ=0.1,11,42,42,0.43433516348870227,2.2085818896745297,0.3124412040750626,2.6058641356506036,3,"b53,b106,b38",4.711622953414917,success,
λ=0.1,12,42,42,0.49664637361394126,2.083389717113313,0.20323358284772486,2.8051904902710105,4,"b57,b71,b84,b25",4.348740100860596,success,
λ=0.1,13,42,42,0.4383933631579513,2.2006452114375743,0.33277244478013335,2.567047083379964,3,"b64,b25,b54",4.436218976974487,success,
λ=0.1,14,42,42,0.5234819358915364,2.0270926538830416,0.34824639099609866,2.5371057519916387,3,"b45,b15,b38",4.666583776473999,success,
λ=0.1,15,42,42,0.4198611764495891,2.236659533303779,0.308721829272657,2.612902888726276,3,"b63,b124,b55",4.841887950897217,success,
λ=0.1,16,42,42,0.47059850677569115,2.136616098842217,0.3409514365853068,2.551264913546543,3,"b57,b25,b47",4.68141508102417,success,
λ=0.1,17,42,42,0.48810205280768193,2.1009978567308827,0.33346421116664215,2.565716010205448,4,"b53,b71,b14,b23",4.709755182266235,success,
λ=0.1,18,42,42,0.5158793995100606,2.0431991396666973,0.359273313653942,2.5155517378039924,11,"b62,b71,b96,b98,b100,b20,b16,b26,b25,b24,b34",4.769911050796509,success,
λ=0.1,19,42,42,0.5667291773115234,1.9329189208501918,0.23599956099831987,2.746905074376244,3,"b21,b23,b39",4.631685018539429,success,
λ=0.2,0,42,42,0.442641118671415,2.1923070392297213,0.32332789391721306,2.5851514117674017,3,"b53,b84,b38",4.552154064178467,success,
λ=0.2,1,42,42,0.43426694825877765,2.2087150554379447,0.3092167964057103,2.6119672793753974,4,"b48,b72,b109,b28",4.69950008392334,success,
λ=0.2,2,42,42,0.43606488175791513,2.205202548155561,0.3154923882662266,2.6000756764317123,3,"b49,b106,b46",4.713037967681885,success,
λ=0.2,3,42,42,0.5916402133924201,1.8765295145376784,0.2925410710417401,2.6433061335422283,8,"b49,b80,b121,b16,b22,b23,b50,b39",4.711677074432373,success,
λ=0.2,4,42,42,0.43866289700349514,2.200117066368919,0.33090470482284684,2.5706374820003983,3,"b80,b67,b24",4.690934658050537,success,
λ=0.2,5,42,42,0.44770010771104474,2.1823348833448724,0.3294805985190864,2.5733717077451974,4,"b46,b82,b51,b45",4.476840972900391,success,
λ=0.2,6,42,42,0.5210737939545781,2.0322082784359807,0.34203242986616544,2.5491717202595536,3,"b43,b24,b31",4.685042858123779,success,
λ=0.2,7,42,42,0.4375519626761034,2.2022931005578017,0.3327973256134592,2.566999220499031,3,"b53,b81,b25",4.338686943054199,success,
λ=0.2,8,42,42,0.43433516348870227,2.2085818896745297,0.3124412040750626,2.6058641356506036,3,"b53,b106,b38",4.893183946609497,success,
λ=0.2,9,42,42,0.4798515122983227,2.117861646097249,0.3496708572121062,2.5343316988575864,3,"b53,b24,b55",4.5536980628967285,success,
λ=0.2,10,42,42,0.5461488939331254,1.9782930009323731,0.30625109318523613,2.6175681852130177,3,"b20,b23,b42",4.786407947540283,success,
λ=0.2,11,42,42,0.43433516348870227,2.2085818896745297,0.3124412040750626,2.6058641356506036,3,"b53,b106,b38",4.509809970855713,success,
λ=0.2,12,42,42,0.49664637361394126,2.083389717113313,0.20323358284772486,2.8051904902710105,4,"b57,b71,b84,b25",4.431207895278931,success,
λ=0.2,13,42,42,0.4383933631579513,2.2006452114375743,0.33277244478013335,2.567047083379964,3,"b64,b25,b54",4.508706092834473,success,
λ=0.2,14,42,42,0.5234819358915364,2.0270926538830416,0.34824639099609866,2.5371057519916387,3,"b45,b15,b38",4.7211830615997314,success,
λ=0.2,15,42,42,0.4198611764495891,2.236659533303779,0.308721829272657,2.612902888726276,3,"b63,b124,b55",4.903850078582764,success,
λ=0.2,16,42,42,0.47059850677569115,2.136616098842217,0.3409514365853068,2.551264913546543,3,"b57,b25,b47",4.793893098831177,success,
λ=0.2,17,42,42,0.48810205280768193,2.1009978567308827,0.33346421116664215,2.565716010205448,4,"b53,b71,b14,b23",4.738073110580444,success,
λ=0.2,18,42,42,0.5158793995100606,2.0431991396666973,0.359273313653942,2.5155517378039924,11,"b62,b71,b96,b98,b100,b20,b16,b26,b25,b24,b34",4.891616106033325,success,
λ=0.2,19,42,42,0.5667291773115234,1.9329189208501918,0.23599956099831987,2.746905074376244,3,"b21,b23,b39",4.661594867706299,success,
λ=0.3,0,42,42,0.4993798820282228,2.0777249956880657,0.32861373608656896,2.575034626614717,3,"b78,b21,b23",4.85629677772522,success,
λ=0.3,1,42,42,0.43426694825877765,2.2087150554379447,0.3092167964057103,2.6119672793753974,4,"b48,b72,b109,b28",4.7112812995910645,success,
λ=0.3,2,42,42,0.43319522752461936,2.2108061527386003,0.317317960722324,2.5966061784439836,3,"b49,b106,b35",4.646308898925781,success,
λ=0.3,3,42,42,0.5019679641749792,2.0723473743600187,0.31266785894819926,2.6054345865761923,3,"b23,b50,b39",4.743135929107666,success,
λ=0.3,4,42,42,0.43866289700349514,2.200117066368919,0.33090470482284684,2.5706374820003983,3,"b80,b67,b24",4.779815196990967,success,
λ=0.3,5,42,42,0.44770010771104474,2.1823348833448724,0.3294805985190864,2.5733717077451974,4,"b46,b82,b51,b45",4.545628786087036,success,
λ=0.3,6,42,42,0.5262827973024353,2.0211264864524563,0.2971579185623252,2.6346669628578967,5,"b79,b43,b24,b49,b38",4.795886039733887,success,
λ=0.3,7,42,42,0.4375519626761034,2.2022931005578017,0.3327973256134592,2.566999220499031,3,"b53,b81,b25",4.371042013168335,success,
λ=0.3,8,42,42,0.4460632738684911,2.1855663495398336,0.3256169134471516,2.5807752339722416,4,"b53,b71,b83,b30",4.901087999343872,success,
λ=0.3,9,42,42,0.4798515122983227,2.117861646097249,0.3496708572121062,2.5343316988575864,3,"b53,b24,b55",4.653483629226685,success,
λ=0.3,10,42,42,0.5461488939331254,1.9782930009323731,0.30625109318523613,2.6175681852130177,3,"b20,b23,b42",4.718670129776001,success,
λ=0.3,11,42,42,0.43433516348870227,2.2085818896745297,0.3124412040750626,2.6058641356506036,3,"b53,b106,b38",4.670706033706665,success,
λ=0.3,12,42,42,0.49664637361394126,2.083389717113313,0.20323358284772486,2.8051904902710105,4,"b57,b71,b84,b25",4.873018026351929,success,
λ=0.3,13,42,42,0.4383933631579513,2.2006452114375743,0.33277244478013335,2.567047083379964,3,"b64,b25,b54",5.157387018203735,success,
λ=0.3,14,42,42,0.5234819358915364,2.0270926538830416,0.34824639099609866,2.5371057519916387,3,"b45,b15,b38",5.0710272789001465,success,
λ=0.3,15,42,42,0.4377046732285158,2.201994107402083,0.321445793769068,2.5887440937069988,3,"b103,b52,b41",4.637228965759277,success,
λ=0.3,16,42,42,0.47059850677569115,2.136616098842217,0.3409514365853068,2.551264913546543,3,"b57,b25,b47",4.834866046905518,success,
λ=0.3,17,42,42,0.48810205280768193,2.1009978567308827,0.33346421116664215,2.565716010205448,4,"b53,b71,b14,b23",5.00370192527771,success,
λ=0.3,18,42,42,0.5158793995100606,2.0431991396666973,0.359273313653942,2.5155517378039924,11,"b62,b71,b96,b98,b100,b20,b16,b26,b25,b24,b34",5.033255100250244,success,
λ=0.3,19,42,42,0.42750279917811274,2.2218799972343577,0.30351024470831944,2.6227338046405895,3,"b47,b111,b56",4.668418645858765,success,
