id,Lon,Lat,TS,EC,b1,b2,b3,b4,b5,b6,b7,b8,b9,b10,b11,b12,b13,b14,b15,b16,b17,b18,b19,b20,b21,b22,b23,b24,b25,b26,b27,b28,b29,b30,b31,b32,b33,b34,b35,b36,b37,b38,b39,b40,b41,b42,b43,b44,b45,b46,b47,b48,b49,b50,b51,b52,b53,b54,b55,b56,b57,b58,b59,b60,b61,b62,b63,b64,b65,b66,b67,b68,b69,b70,b71,b72,b73,b74,b75,b76,b77,b78,b79,b80,b81,b82,b83,b84,b85,b86,b87,b88,b89,b90,b91,b92,b93,b94,b95,b96,b97,b98,b99,b100,b101,b102,b103,b104,b105,b106,b107,b108,b109,b110,b111,b112,b113,b114,b115,b116,b117,b118,b119,b120,b121,b122,b123,b124,b125,b126,b127,b128,b129,b130,b131,b132,b133,b134,b135,b136,b137,b138,b139,b140,b141,b142,b143,b144,b145,b146,b147,b148,b149,b150,b151,b152,b153,b154,b155,b156,b157,b158,b159,b160,b161,b162,b163,b164
0,79.899092,37.278009,1.675,1.85,0,0,0,0.0,0.0,1.025288092,5.812900128,12.19334187,120.8986876,254.0981114,387.2229513,462.1024328,522.7120679,4.465714322462106,4.338622829659083,4.2115313368560585,4.084439844053035,3.9573483512500003,3.7020139770833334,3.7734148250000006,4.085720095416668,4.768942726666668,6.114086507083337,7.967402902500002,9.549005015,10.288044173750002,10.162772087083335,9.417867723333336,8.2248079475,6.483604753333333,4.6903502454166635,3.564350594583332,3.418500588333333,3.699031683750001,3.7217716183333343,3.4538025333333353,3.173507520833336,2.9808065333333373,2.7699657250000045,2.587938137500003,2.502479466666667,2.623741604166668,3.0358207916666675,3.5667733500000014,3.963325583333333,4.108320666666664,4.199458499999997,4.215599674999999,4.554964270833332,5.738160229166664,7.55284959583333,9.073780941666664,10.077065983333334,10.465386920833337,10.400268083333339,9.950028658333336,9.003535783333339,7.526653195833337,6.393559279166671,6.09260164166667,5.878016966666668,5.530987249999998,5.113214237499998,4.951157716666668,5.210905491666665,5.903655837500001,6.424175070833335,6.4117164208333355,6.113021495833338,5.884652420833338,5.709836470833335,5.536194233333331,5.144742304166668,4.743109779166667,4.489719370833334,4.345340504166668,4.057240991666667,3.894473570833337,4.127804237500003,4.797027045833332,5.804977595833332,6.830613125000002,7.746512212500003,8.4297175,8.156596775000002,7.042602966666669,5.573798283333337,4.890887083333338,4.974309112499996,5.379040633333332,5.521766295833331,5.661569704166663,5.979331383333325,5.774711916666663,4.870127108333331,3.2038378958333324,2.3595323791666694,2.598264774999999,3.4592623041666686,3.7597264458333353,3.6881382125000037,3.462325958333333,3.149027708333337,2.206492091666666,0.6223024874999997,-0.942355554166667,-1.173451516666672,-0.2292933916666743,1.260950808333327,3.054138637500002,5.023357462500006,7.04075370833334,8.427258062500005,8.909986545833338,8.435031883333336,7.981937566666663,7.7008142708333285,7.755981254166658,8.039364599999999,8.262074529166673,8.015853737500006,7.467494262500011,6.747512533333347,5.952793545833348,5.520875995833345,5.865013458333337,6.396525549999994,6.6934905749999976,6.646887008333331,5.8567768458333305,4.407339024999997,1.819993066666664,-1.6240863708333326,-4.263266254166664,-4.420849345833339,-2.786959158333339,-0.4739883541666709,2.2344530208333326,4.414120516666668,5.917265529166664,5.853897241666664,2.3765571666666627,-3.55242545,-9.266158504166674,-12.91567900833334,-14.70409863333334,-14.771797637500006,-14.757283004166672,-13.434491708333338,-10.443996758333334,-7.693553283333332,-5.834440366666665,-4.446111416666666,-2.4634963041666706,-0.2310399166666671,1.9195782749999957,0.9021493708333268,-2.730529750000008,-7.759030204166672,-14.451931323755407,-21.144832443344153,-27.8377335629329,-34.53063468252165,2381.310819
1,79.899237,37.278093,1.65,1.374,0,0,0,0.0,0.0,0.411774015,3.179617028,8.204304479,96.05111568,208.0229467,320.4597246,399.9357493,467.136414,5.114352264940472,4.832540950059518,4.550729635178564,4.268918320297612,3.987107005416666,3.845032177499999,3.6922343975000005,3.5383070891666666,3.804512185416669,5.012728807916668,6.863956586666669,8.53953157208334,9.47710080791667,9.750013847500004,9.307772195000002,8.122630162500002,6.317500130833333,4.430077279166668,3.2415176441666658,2.9430190691666662,3.1630400387499997,3.342519261249999,3.4218560491666663,3.359179995416668,3.2804162129166685,3.2601756587500024,3.2716549329166686,3.187055568750003,3.0624505325000033,3.1731016041666664,3.395418570833333,3.3929709249999984,3.0821991874999974,2.9298524333333322,3.0736370416666663,3.624866808333334,4.890271408333335,6.597650612500002,8.248859262500002,9.505682612500001,10.107987829166667,9.999438866666667,9.353430133333333,8.285604254166667,6.910695250000004,5.990721091666669,5.87777402916667,6.046394462500002,6.078584420833334,5.848418133333332,5.546080604166666,5.365228541666669,5.462364816666668,5.5817916833333365,5.521357545833334,5.515225900000003,5.346171595833334,4.978333200000001,4.393857158333334,3.8822077708333356,3.579433737500002,3.5105772333333327,3.671782845833334,3.9482104249999987,4.788034108333331,5.781135595833332,6.531169233333332,6.883757995833334,7.077365229166671,6.950820950000003,6.422524670833334,5.755458391666665,4.9770460583333325,4.626785608333329,4.8789899333333295,5.528639141666665,6.230519716666667,6.668143020833336,6.756266154166671,6.57008758333334,6.348872462500005,5.806196929166675,4.820917754166671,3.8273467666666705,3.1414213833333386,2.6793572291666674,2.174966362499996,1.7969747333333277,1.6554959916666632,1.757133912499999,1.5971257291666632,0.8162017999999929,-0.20099765416667364,-0.40300087500000237,0.24100595416666257,1.5359497749999962,3.0829878166666638,4.416397629166666,5.549845033333343,6.915416462500005,8.032671304166671,8.422917004166667,8.712497370833336,9.011188487500004,9.247114529166668,9.1597760875,8.419720295833333,7.294880512500005,6.587714950000003,6.240356458333332,6.04051932083333,5.963527312500002,5.968154895833336,5.830088479166669,5.471843512500002,4.979205574999996,4.625615208333332,4.250251879166669,2.8442613624999957,0.6455906791666673,-1.4838206208333333,-2.376333929166669,-2.289528266666665,-1.5138108583333283,-0.10742337083333262,1.8136756875000002,3.9927052041666666,5.1726539041666655,3.8226255458333376,-0.0694651125000013,-4.700917866666668,-8.981396058333331,-12.681236483333336,-15.562311416666667,-16.599308975000007,-15.312774308333344,-11.55467770000001,-6.996988579166668,-3.3874690166666683,-0.9194578499999985,0.7336030250000056,1.1905246166666679,0.11277629166666675,-2.11097878333334,-5.317089320833342,-8.604872866666671,-11.982271579870105,-15.359670293073549,-18.737069006276993,-22.114467719480437,2310.076753
2,79.899496,37.277933,1.65,1.713,0,0,0,0.0,0.0,0.102432778,2.117797695,5.8881242,85.14820743,202.8998079,320.9127721,398.9002881,452.4913572,5.819715058971864,5.373038268603898,4.926361478235933,4.479684687867967,4.0330078975,3.6217222854166664,3.3415172862499984,3.240302230416665,3.456350699583333,4.564202544166668,6.307260989166668,8.034635749583337,9.078365743750005,9.393615290416673,9.122408503333338,8.315965775000002,6.929904235833336,5.230580452916668,4.0454432075,3.4896426858333323,3.3347037712499996,3.054826877916667,2.642824370833334,2.3213068183333334,2.274359793333334,2.444947707916669,2.6937239900000027,2.925740903750001,3.0573670200000005,3.079105979166666,3.0020599974999995,2.9080779291666654,2.8890224958333306,3.0130095083333313,3.235408658333334,3.6090702291666688,4.748356137500002,6.37682791666667,8.02582225416667,9.31135429166667,10.257236987500004,10.587721404166667,10.204153337499998,9.021232791666666,7.445359841666666,6.450847604166669,5.943697329166667,5.721344166666666,5.659665091666667,5.919790337500002,6.151884600000002,6.293705983333335,6.271114754166669,6.359805800000004,6.680824529166672,7.002632179166671,7.064007145833336,6.833967541666668,6.474337120833336,6.031159299999999,5.556622774999997,5.106071941666664,4.736947154166663,4.559527054166662,4.801413795833328,5.248590883333331,5.800728249999998,6.398176095833337,6.97838175416667,7.382403025000005,7.588004812500005,7.502960270833337,7.096524883333333,6.638753729166666,6.231148625,5.938791745833332,5.771191458333335,5.606594787500003,5.408755479166671,5.237978158333332,5.030078974999997,4.790857758333331,4.561723095833333,4.445585916666671,4.5053436916666705,4.743761991666668,4.774923958333339,4.571105408333341,4.172355808333333,3.6016852041666656,2.8146300250000027,1.7806911708333357,0.6989230000000015,0.39272566666666603,1.0888157541666674,2.420195125000002,4.129728170833333,6.008573399999994,7.882284987499997,9.388782408333329,10.196057408333333,9.986644408333333,9.2720897375,8.450204075,7.928605166666667,7.6828011625,7.67970550833333,7.044008737499996,5.977718187499998,5.465772366666669,5.312628700000003,5.380347704166675,5.916207195833338,6.992502279166671,7.827953616666673,8.55468217083334,8.525649533333336,7.58992944166667,5.882557087500002,3.2684879166666674,0.3230046916666645,-0.9474225041666737,-0.7179730750000062,0.20224672916665934,1.7018445916666618,3.3932051583333327,4.678943270833335,4.822447854166668,3.1430884666666716,-0.4944082124999955,-4.33199824583333,-7.043810029166663,-8.398943670833333,-8.17908398333334,-7.3820615916666705,-6.452955612500005,-4.495765987500004,-2.078175012500008,-0.4428923875000075,0.1076064499999947,0.5209340291666663,0.7131915500000024,0.5674835874999979,-0.6841642625000028,-3.7219356916666655,-6.993465245833331,-10.174999774512852,-13.356534303192461,-16.538068831872067,-19.719603360551673,2793.201344
3,79.899901,37.277841,2.125,0.324,0,0,0,0.0,0.0,2.254321383,17.14900768,35.1387644,147.0997119,292.109475,435.9740717,525.3514725,590.6693342,3.6108595279491227,3.786382015232676,3.961904502516229,4.137426989799782,4.3129494770833325,4.692814368333333,4.998068048333334,5.153663172500001,5.570778648333335,6.908283984583337,8.874870632500004,10.660696760833337,11.431748836250001,11.49524314791667,10.9802496775,9.622658575,7.429364055833332,4.9914065774999985,3.362442645833333,2.879984258333336,3.1453085000000023,3.489618025000002,3.905837875000006,4.307496408333335,4.572791966666666,4.749012345833331,4.771049391666662,4.612264583333332,4.381354691666666,4.3356900833333345,4.521824983333336,4.632307670833339,4.465713033333338,4.302318754166672,4.300869612500003,4.555321025000001,5.346250125000003,6.4849231666666665,7.903120991666669,9.428390408333334,10.649961983333332,10.999362466666668,10.711561033333334,9.900470812500002,8.62233180416667,7.43572076666667,6.770113766666669,6.516291887500003,6.4975325458333355,6.560624074999999,6.541577983333333,6.3740290375,6.040780395833333,5.434987204166665,4.68165479583333,4.146134083333335,3.8975378666666702,3.9055931125000054,4.008086583333335,4.449595866666673,5.066034462500001,5.36375307916667,5.2292253625,4.876353112499993,4.670396537499991,4.563180883333327,4.603353737499996,4.8376467125,5.391468604166671,5.663655691666671,5.412189229166672,5.03215695416667,4.54614543333333,4.237623383333325,4.10372319166666,4.248456170833326,4.875337437500001,6.261907800000002,7.238192879166673,7.178499108333344,6.6394933000000105,5.750672208333335,4.59156063333333,3.344688299999998,2.169684304166661,1.2251840583333296,1.0790186249999991,1.4670588041666668,1.7317701833333365,1.5787758958333369,1.033871516666666,0.13336068749999622,-0.8396440041666674,-1.1284044125000046,-0.6980800500000014,0.42662785416666354,2.096088741666665,3.999619866666668,5.699281758333335,7.125462791666667,8.032971866666667,8.296273458333335,8.432505062500002,8.494260833333339,8.440901095833336,8.25622066666667,7.851811924999999,6.853866579166671,5.621368841666673,4.563299583333339,3.7369758208333357,3.2412885375000013,3.1161624999999975,3.3427270124999935,4.12183298333333,5.320774649999993,5.915766374999995,5.79431150833333,4.477890916666663,2.1312873333333373,-0.4754688333333309,-2.234849820833329,-3.148304787499999,-3.595128437499996,-3.62386562083333,-2.871627579166664,-1.201987966666664,0.16588709166666454,-0.7764204500000033,-4.425242741666674,-8.866529941666679,-11.956543425000014,-14.265058820833346,-16.026916612500013,-16.56523088333334,-14.896709624999998,-10.753184362499997,-6.181013924999995,-3.4302450124999924,-2.5969456791666605,-2.2577124541666658,-2.3139257750000026,-2.7925962833333386,-4.1863876375000055,-6.586243595833336,-9.111795108333336,-11.472554102922068,-13.833313097510809,-16.19407209209955,-18.55483108668829,2298.088188
4,79.900168,37.277689,9.0,2.19,0,0,0,0.0,0.0,14.58514725,81.38108195,152.449904,302.8929257,482.7075864,659.1193982,741.5020807,785.4046095,4.166616983641821,4.237741994085534,4.3088670045292465,4.37999201497296,4.451117025416667,4.623912318749999,4.970801321666666,5.464482630416668,6.3426609812500025,8.135629406250002,10.53828826291667,12.566379917083337,13.294187481250006,12.91724418666667,11.590257554166671,9.404603475000002,6.662699400000003,3.93870705416667,2.249682570833334,2.09070303333333,2.8543033874999977,3.643546608333332,4.348682237499998,4.877184687499996,4.947666562499997,4.716123812500001,4.340406912500003,3.93014696666667,3.642809020833337,3.3050942958333356,2.990244225000002,3.040364925,3.6320369208333303,4.087289933333329,4.123692249999996,4.1834427,5.212239249999997,6.942274195833335,8.457993233333335,9.362897483333334,9.899171741666668,10.1279396125,9.685264620833335,8.296110087500002,6.696681600000003,5.898932320833337,5.561727083333338,5.29461761666667,5.087468670833334,5.28050775833333,5.582659116666667,5.808616075000003,5.793950045833339,6.0108227750000065,6.408162600000005,6.490394920833337,5.874401812500005,4.737858133333332,3.604790216666662,2.990007479166663,2.835547383333331,3.14323315833333,3.9452624750000025,5.024272425000004,6.121917000000003,6.868200475,6.937634045833327,6.2175176083333294,5.157536404166662,3.862631374999999,2.547157758333331,1.8129381500000041,1.7296181583333368,2.134413016666671,3.129795525000003,4.4682665166666675,5.593024433333336,5.662473979166666,5.061729737499997,4.206892199999999,3.4829918958333357,2.9715302291666683,2.8103553166666657,3.004579470833331,3.535097233333335,4.197996700000001,4.2365490249999995,3.859324316666666,3.3929123916666657,2.638791083333335,1.5365496958333398,0.32057858333333744,-0.9008589416666656,-1.303725870833327,-0.8833400124999978,0.35500091666666495,1.980156979166666,3.492871049999999,4.739235233333331,6.189764074999998,7.436747108333326,7.585437354166662,7.180468429166661,6.573722937499996,6.0953738625,5.488368279166668,4.4996292208333335,3.6591896166666684,3.707497075000002,4.150686212500002,4.418405875000004,4.414350575000004,4.536499675000004,4.7483881458333395,4.754882225000004,4.6318682,5.073890983333333,5.862755416666663,5.336481004166664,3.4438760374999964,1.0652015249999953,-0.40634802500000067,-1.0722524625000036,-1.7814320583333383,-2.604137329166667,-2.595516566666662,-1.5517765833333337,-0.7371945791666699,-1.838599012499999,-4.919574916666666,-8.311318275000001,-10.543975395833336,-12.2254848,-13.550353433333335,-13.813854433333333,-12.412609375,-8.930391741666675,-5.07329213333334,-2.644267500000004,-1.6372059166666693,-1.1455645833333323,-0.718092445833333,-0.3877947458333332,-1.0030129624999982,-3.3163338791666623,-6.24142991666667,-9.102803481601661,-11.964177046536708,-14.825550611471758,-17.68692417640681,2507.466389
5,79.90029,37.277593,6.45,1.433,0,0,0,0.0,0.0,8.060192616,37.68362761,69.20224719,239.0319422,433.0348315,626.7138042,699.2701445,746.5942215,7.069173286071426,6.861384378928571,6.653595471785716,6.445806564642861,6.2380176575,6.189349245833334,6.088721233749999,5.933174818750001,6.38759229166667,7.902959466250003,10.10888175583334,11.828985430833335,12.511543626666668,12.38730740416667,11.494327858333335,9.741657304166665,7.223560062499997,4.747529429166664,3.1981427124999957,2.7984724374999987,2.8350608541666658,2.8963991458333322,2.998816875000002,3.1594950375000006,3.5138603375000024,4.049394058333335,4.484614095833336,4.692520058333333,4.7033861791666665,4.705399291666668,4.737128158333332,4.556919479166669,4.1947779583333356,3.959953854166668,3.9277334166666695,4.212405033333336,5.000366512500004,6.156821170833338,7.461520879166668,8.824822770833334,9.915880808333336,10.527322083333337,10.6313984625,10.079154612500004,8.806375725,7.51849517916667,6.889700379166669,6.629117845833336,6.450853400000002,6.202195695833334,5.949459599999998,5.677488624999993,5.392954116666666,4.803441679166664,4.237733404166664,4.181994374999996,4.3771528875,4.63826244166667,4.822446500000005,5.043156112500007,5.122832408333333,4.932442487500008,4.615048829166673,4.529056312500002,4.707669199999998,4.822574233333333,4.7774591958333295,4.6288463,4.345988495833338,3.769546550000001,2.968846975000001,2.309613437500002,1.818638316666668,1.5938703916666703,1.7601123708333317,2.2127327541666624,3.0771870124999965,4.242180979166669,5.0999578500000045,5.501738208333331,5.686183779166663,5.22291999583333,4.128172804166663,3.124087745833325,2.343693833333329,1.8683667999999949,1.5602300833333342,1.262152225000005,0.7826009833333345,0.18932717500000484,-0.8865121916666612,-2.49030633333333,-3.794178712500003,-3.7980156458333356,-2.6385205791666726,-0.841157691666667,1.403140062500004,3.6878110000000013,5.774474983333331,7.44119782916667,8.441768316666668,8.588946624999998,8.659282366666659,8.439014858333325,7.846027970833328,6.969221529166665,5.689052975,4.0622853125,2.657638445833336,1.8927728625000022,1.6420251333333356,2.130209983333333,3.0942074458333386,4.178117295833342,5.282865166666674,6.150261500000004,6.494754545833338,6.240979133333337,4.662259904166672,2.1475307708333387,0.06061197083333549,-0.8669963749999995,-0.9612004999999983,-1.6407256500000047,-2.501793737500006,-2.590101670833344,-2.1002829166666754,-2.351189141666672,-5.044137912500007,-8.914317820833336,-12.3460540375,-14.563246383333333,-16.784485008333338,-18.436536912500003,-17.882883229166673,-15.703265787500005,-11.895637366666671,-8.099991300000005,-4.627432445833339,-1.6444649541666736,0.5958560749999943,1.1619870291666659,0.443273145833338,-1.7830805249999961,-5.94201379583333,-10.959204804166664,-17.446073181331144,-23.93294155849565,-30.419809935660147,-36.906678312824646,2157.865008
6,79.900526,37.277616,3.8,0.867,0,0,0,0.0,0.0,30.85451344,174.762644,322.0993918,499.0390525,686.8701985,871.7349552,960.6824584,1005.105954,3.1828836812770422,3.733225833874451,4.283567986471859,4.833910139069268,5.384252291666669,5.760822125,6.155061612499999,6.548303458333334,7.290295554166666,8.985726775,11.36526422916667,13.443375887500002,14.065807729166668,13.304630820833335,11.813608358333331,9.720609929166669,7.086960495833335,4.4461014125,2.9018679291666647,3.1023494208333346,4.373526850000002,5.187700720833335,5.2417353500000035,5.08243370416667,4.801764558333337,4.414187866666669,3.9955765750000007,3.6436433041666665,3.6616323999999993,4.009371012499999,4.467158174999998,4.565254229166665,4.0499213125,3.6208933541666672,3.6449297041666657,4.246279466666667,5.575408800000004,7.429624154166672,9.153077654166669,10.467941083333335,11.025369458333332,10.508990875000002,9.467849708333333,8.361791087499995,7.372049712499995,6.773316799999999,6.717194175000002,6.8943595291666675,7.012925470833339,6.9764324625,6.90065955,6.851486483333336,6.907193637500005,6.973458850000006,6.365553658333336,5.2835920916666685,4.287478670833334,3.52778688333334,2.96510548333334,2.526823904166667,2.3266845291666676,2.701161029166673,3.8009509708333384,4.788030829166668,5.213646366666662,5.373844962499996,5.243667304166661,4.741004445833327,3.88199689583333,3.1900281375,2.8369978374999993,2.6482667916666682,2.670951387500003,2.7083180124999973,3.3576491250000045,4.523864970833335,5.701861925000001,5.8946189416666686,5.799661212500001,5.683384008333327,5.206773491666661,4.1870571958333285,2.540829062499993,1.2341676083333268,0.9072156374999958,1.5670301083333356,1.8380895250000053,1.6792747041666736,1.423951000000003,1.433766800000006,1.139019158333339,0.11241797500000843,-1.2010409999999987,-1.850307429166671,-1.5675836333333424,-0.8441481333333389,0.09113115833332895,1.2755408249999958,3.018511237500004,4.7675235916666665,5.940392250000005,6.52038985833334,7.043033112500008,7.551781920833339,7.594869041666668,7.259222299999996,6.629154012499993,6.412658733333331,6.486866479166661,5.886247608333323,4.863314937499996,3.9345790541666705,3.7392732250000087,3.605655791666669,2.963029479166672,1.8755841625000012,2.370607916666667,4.209332320833333,4.554422762499996,2.839333933333332,-0.10418533333333231,-2.3393065666666617,-3.969308175000001,-5.210291300000001,-5.848749604166665,-4.693800675000004,-1.8018272458333353,0.8422515374999946,1.2604793708333315,-1.2661138166666706,-5.195558579166665,-9.25335907083333,-12.851213737500006,-15.427020662500004,-16.314289908333336,-15.048418162500003,-11.576438462500011,-7.155835195833341,-3.9095830583333426,-2.147429187500009,-1.1794194125000017,-0.9727326083333395,-1.7175709583333354,-3.3648994249999964,-6.577403424999998,-10.366846054166665,-14.139822329599555,-17.912798605032464,-21.685774880465374,-25.458751155898277,2524.337868
7,79.90064,37.277475,12.875,3.13,0,0,0,0.0,0.0,19.65040128,81.2929374,145.6942215,316.440931,499.4521669,680.8916533,738.3203852,779.8428571,5.913155932007557,5.821601833901502,5.730047735795448,5.638493637689392,5.546939539583335,5.464004815833336,5.37745317791667,5.3455263458333375,6.036225923750001,7.683871052499999,9.971145657500001,11.60092161041667,12.119521135000003,11.632171613333332,10.3916265375,8.5676906,6.211258020833334,4.0573956791666665,2.799617454166666,2.6377628500000005,2.682980212500005,2.702838429166668,2.7430705,2.9583353374999994,3.2956300083333336,3.728801487499999,4.06921348333333,4.2706995625,4.220570495833333,4.006619191666667,3.834265654166668,3.648172833333338,3.450834008333334,3.2900160583333355,3.235234083333334,3.615332395833332,4.693088541666668,6.236830520833332,7.8130638124999985,9.322119445833335,10.386349650000003,10.53976524166667,9.820472833333339,8.313219616666668,6.835638683333334,5.8724692124999995,5.548966674999999,5.5670719624999965,5.757030499999998,5.898181516666667,5.642016462500005,5.115028775000009,4.399422833333339,3.9004561333333383,3.7332544250000037,3.8964687083333347,4.263717904166664,4.610050166666662,4.715698904166664,4.484647533333332,4.077630420833335,3.8192215166666683,3.7438376083333353,3.9010279625000033,4.158372800000001,4.376374404166666,4.391451983333334,4.180193291666668,3.656708800000002,2.895852054166665,2.228820887499997,1.7307443708333303,1.362273270833327,1.162211074999995,1.3102039916666643,1.61881889166667,2.022775558333336,2.532184329166675,3.170474179166668,3.829792654166666,4.416655958333333,4.437988891666664,3.960349774999992,3.274252274999998,2.4532049208333357,1.6048923333333331,0.9587928124999997,0.5425963166666611,0.17209470833332474,-0.13986690416667463,-0.973915187500003,-2.266243316666668,-3.371613829166665,-3.560010716666658,-2.895444104166661,-1.3600461583333308,0.8870211291666708,3.3854480958333344,5.813465745833334,7.55688604166667,8.325330400000002,8.315484233333336,8.257086679166669,7.828374133333333,6.969216833333329,5.851514858333329,4.685056854166663,3.6529347291666627,2.9270371958333383,2.5918726625000055,2.6581373708333387,3.209578641666671,3.876336933333336,4.3385259416666715,4.527841091666665,4.678764716666668,4.93806046666666,4.958616908333332,4.005704916666668,2.366591741666669,1.075071554166665,0.40856739999999575,0.12474184166666495,-0.4837292541666717,-1.0606674541666685,-1.101979654166669,-0.8966960875000011,-1.6535981791666712,-4.632408379166666,-8.582647816666668,-11.889783320833338,-14.093039058333336,-15.698032370833339,-16.504094441666666,-15.72073569583333,-13.724035591666665,-10.968727941666671,-8.297492645833337,-5.764008837500006,-3.047233816666675,-0.894000129166673,-0.38631420000000627,-1.3820719500000043,-4.065826633333338,-8.420375862500002,-13.320617300000004,-19.68831018636362,-26.056003072727254,-32.42369595909089,-38.79138884545452,1939.808668
8,79.899038,37.27841,1.475,0.206,0,0,0,0.0,0.0,0.0,0.0,0.407810499,75.52768886,174.6395647,274.4579065,345.5340909,407.7474392,6.069352668614716,5.506351555627704,4.943350442640692,4.38034932965368,3.8173482166666672,3.3430591108333347,3.2138731058333345,3.3662598699999995,3.938860436666667,5.347633911250001,7.374788600416669,9.137666054583335,9.873698917916668,9.672357820416668,8.649975990833337,6.971683603750002,4.798257441666667,2.7046254799999994,1.4791479937499998,1.3518259174999998,1.8547015054166671,2.18977739625,2.2543847358333338,2.093922722083333,1.9664686029166676,1.9283730791666671,2.0404816199999996,2.2700270745833326,2.5595563912499997,2.85514364625,3.0178190358333326,3.0515751724999998,2.9696496220833333,2.9224645229166666,2.921842983333333,3.2449197087499977,4.500104029999998,6.415522971250002,8.054540795833336,9.000524170833335,9.345698620833335,9.219314841666671,8.494206145833335,7.183405345833335,5.809441683333333,5.256601441666667,5.32556951666667,5.4340662458333355,5.3886016958333345,5.340519629166668,5.312117212500003,5.280683825,5.263825100000001,5.507201637499999,5.89805205,6.104837558333338,6.036090225000003,5.801064350000004,5.582863841666671,5.550886275000003,5.707034241666666,5.9608327875,6.301329741666665,6.547751266666665,6.829964254166667,7.092944408333332,7.121795654166665,6.70653344166667,6.092764370833337,5.484917187500004,4.79038959166667,4.021138100000003,3.2463975041666697,2.747789287500001,2.8712221166666647,3.4454338624999954,4.068636633333333,4.461210254166663,4.730221004166664,4.821990362499997,4.679439420833331,4.328084970833337,3.756223975000005,3.2687286458333387,2.9931377875000047,2.941368562500007,2.9982774416666684,3.156988241666667,3.26942688333333,3.3097237874999945,3.0494518333333267,2.343790683333331,1.4022847291666625,0.9542366875000023,1.088919779166671,1.8036811791666725,2.91104554583334,4.1547275125000045,5.496299483333336,6.722506549999994,7.447376499999995,7.486677745833323,7.44307778749999,7.470687291666664,7.465348245833338,7.292452250000004,6.915939087500005,6.407935191666673,6.006894866666668,5.810735420833338,5.7388497625,5.930985249999996,6.586394999999996,7.221243479166666,7.3720157208333275,7.077470129166661,7.082868529166662,7.127846258333331,5.846078075,3.0147747250000028,-0.2804530874999942,-2.3850592208333268,-3.4576377916666576,-3.9032043666666634,-3.758404695833332,-2.4761296958333343,-0.17890524166667068,1.411134899999994,0.44108648333332734,-3.183035908333336,-7.393367883333338,-10.614007166666664,-12.680854545833334,-13.918524587500002,-15.654810870833336,-15.671105420833337,-12.533071908333337,-8.050114704166667,-4.73247972916666,-2.4816341208333337,-0.19960854999999775,2.2216282583333355,4.07506602916667,2.5537325250000023,-1.527277391666671,-5.677560150000002,-9.536019020129785,-13.394477890259608,-17.252936760389428,-21.111395630519247,2128.693182
9,79.89942,37.278257,2.0,0.31,0,0,0,0.0,0.0,0.0,0.000162338,0.497727273,60.87321429,146.3871753,232.8978896,309.9586039,383.5084416,4.4343906919101945,4.0304666527868145,3.6265426136634344,3.2226185745400544,2.8186945354166677,2.7487486470833353,2.9464069250000025,3.320240123750001,3.9649161237500015,5.326971048333335,7.128047889166668,8.637464150000001,9.22295386875,9.217951840833335,8.615862419583335,7.35283888125,5.568334688333333,3.7552130691666665,2.650606736666666,2.3373965095833333,2.4834787604166673,2.724806547500001,3.0929376350000015,3.4243682345833335,3.441638932916667,3.315384875833333,3.181598349583333,3.087486472499999,2.8934625275000005,2.5808732425000005,2.309010419166668,2.237103626666668,2.412052902083335,2.5448383379166692,2.6136830300000002,2.8648944737499997,4.099825482916667,6.003464554583333,7.759658409583332,8.93056615,9.515068320833334,9.503495000000001,8.834958070833338,7.463328595833338,5.88609712916667,5.133161529166671,5.070327391666668,5.182778008333331,5.267744191666666,5.508792629166667,5.797359983333334,5.885463345833332,5.5944013749999995,5.257293004166665,5.150576283333335,5.007447237500001,4.563665445833334,3.950701433333337,3.5458401041666674,3.8731540791666688,4.653439529166668,5.2506912875,5.513131749999999,5.648987404166667,6.200326029166667,6.8431135,7.156883120833338,6.974488645833335,6.772862550000002,6.320666933333335,5.388601183333332,4.3636011875,3.3015760333333315,2.8245393833333314,3.0907285041666666,3.8391768291666697,4.831399504166668,5.846663962500004,6.277759733333334,5.842514191666669,5.046107270833339,4.216532737500003,3.6904863458333317,3.408289375000001,3.2693939458333374,3.341687645833336,3.50913757916667,3.6353239958333274,3.4785639916666606,2.970991612499999,2.0727637999999957,1.060027733333328,0.03556276249999873,-0.28562838333333374,0.2099188250000011,1.2904139458333415,2.698952241666672,4.173987420833336,5.643620125000001,6.98492289583333,7.804000954166666,7.834420320833338,7.699804529166667,7.570003379166662,7.419402041666669,7.157058975000005,6.679394608333338,6.342583191666667,6.342918025000003,6.277539237500002,6.130069670833334,5.996605116666663,6.054867424999994,6.083275154166666,5.955932754166672,5.7426677375000015,5.906239183333333,6.338831866666667,5.481718087500001,3.4041037708333364,0.912233504166664,-0.5847618916666694,-1.2196320291666676,-1.6013386124999982,-1.853625545833329,-1.4829112541666642,-0.36775027083332984,0.17567909999999964,-1.6874377916666663,-6.1831798125000015,-11.270094712500002,-14.746653145833342,-16.99848620416668,-18.240338204166676,-19.661849283333343,-19.418959675000007,-15.361400825000008,-9.757139475000006,-5.838671541666671,-3.7516477333333316,-2.0200331458333376,-0.18615530833333616,1.643873779166665,0.7168269708333311,-2.817564270833338,-6.15460768333334,-8.465978523160125,-10.777349362986941,-13.088720202813759,-15.400091042640577,1940.368506
