variant,algo_seed,split_seed,cv_seed,train_r2,train_rmse,test_r2,test_rmse,n_selected,selected_feature_names,elapsed_sec,status,error_msg
HHO,0,42,42,0.5609037382910931,1.9458698331821882,0.3129520543608718,2.6048958884206863,3,"b22,b23,b42",6.18465781211853,success,
HHO,1,42,42,0.5672200443160715,1.9318236763092533,0.20699662285079323,2.7985583474738984,3,"b22,b23,b38",5.6042160987854,success,
HHO,2,42,42,0.42905553887709813,2.2188648351134805,0.32442746960987145,2.5830501537544963,5,"b64,b70,b21,b25,b24",5.482217073440552,success,
HHO,3,42,42,0.5723041355031776,1.9204430854965842,0.3242412323045656,2.583406168193484,3,"b22,b23,b44",6.0332159996032715,success,
HHO,4,42,42,0.43300903136242985,2.2111692493815256,0.3012995427688814,2.6268928673423253,5,"b63,b71,b108,b100,b29",6.295470952987671,success,
HHO,5,42,42,0.441892892085912,2.193778077294199,0.3274391595084942,2.5772861275913637,9,"b43,b64,b65,b71,b99,b21,b23,b40,b29",6.204732894897461,success,
HHO,6,42,42,0.5277767272362561,2.017937024851416,0.3172802849598886,2.5966778280276706,4,"b71,b17,b21,b23",6.284447193145752,success,
HHO,7,42,42,0.6171183360870136,1.817047162036987,0.28537656046740467,2.6566569362979764,7,"b68,b65,b71,b99,b21,b22,b29",6.843952894210815,success,
HHO,8,42,42,0.6140819385899139,1.82423787212485,0.33607605367665727,2.560684154516848,8,"b28,b27,b21,b26,b23,b30,b32,b45",6.628718852996826,success,
HHO,9,42,42,0.570551633074818,1.9243736128192919,0.21427240932373126,2.7856904117226984,3,"b21,b23,b38",5.757231950759888,success,
HHO,10,42,42,0.5244998820208322,2.0249263411442833,0.3515376982074696,2.5306915463296646,3,"b66,b21,b22",6.229315757751465,success,
HHO,11,42,42,0.48406771887303557,2.109260726429518,0.3282804928610309,2.5756736078063898,10,"b43,b66,b71,b28,b21,b23,b24,b32,b29,b45",5.680150032043457,success,
HHO,12,42,42,0.46182798223556143,2.1542419157705504,0.38975799608712647,2.4549796490778,3,"b17,b22,b23",5.471822261810303,success,
HHO,13,42,42,0.6119068369997914,1.8293715103825454,0.28889962335303343,2.650100242922498,6,"b21,b26,b25,b23,b40,b29",6.177466154098511,success,
HHO,14,42,42,0.580985618683968,1.900852331755405,0.33156998152044537,2.569359180878868,3,"b21,b22,b46",6.340840816497803,success,
HHO,15,42,42,0.47945638753602604,2.118665897901815,0.29438302029562335,2.639862817729554,3,"b26,b33,b40",6.219946384429932,success,
HHO,16,42,42,0.5061892175642735,2.0635462147566592,0.29183294847065466,2.644628695536974,3,"b72,b22,b23",6.2364342212677,success,
HHO,17,42,42,0.5847307671311346,1.892338360272482,0.3628195083228435,2.5085807361533154,4,"b111,b21,b23,b42",6.110898017883301,success,
HHO,18,42,42,0.4480108051405336,2.181720958524448,0.3261762915302444,2.5797046788109927,4,"b72,b64,b99,b43",5.770519018173218,success,
HHO,19,42,42,0.5272167497218496,2.019133137607458,0.2646952934347203,2.6948247072447082,4,"b72,b21,b25,b24",6.151417970657349,success,
HHO,20,42,42,0.5839750645190648,1.8940594064332419,0.28020644609073775,2.666249727576443,6,"b45,b26,b22,b25,b23,b24",6.592755079269409,success,
HHO,21,42,42,0.566134232429321,1.9342455572829678,0.3182591213494602,2.5948156916455085,3,"b21,b23,b42",5.616272926330566,success,
HHO,22,42,42,0.608535490650943,1.8373001591433724,0.35403735794316826,2.525809245784822,8,"b43,b71,b28,b21,b22,b23,b30,b32",6.1935648918151855,success,
HHO,23,42,42,0.44963765758697516,2.1785035430630604,0.32315611148457657,2.585479528896558,4,"b64,b71,b99,b45",6.344042062759399,success,
HHO,24,42,42,0.42816297633977096,2.220598543330891,0.3233226367063029,2.5851614540461414,5,"b64,b71,b22,b25,b24",6.405916929244995,success,
HHO,25,42,42,0.4284030684314797,2.2201323229736576,0.2954456344280868,2.6378743363644137,3,"b45,b111,b38",6.349493980407715,success,
HHO,26,42,42,0.5358228114321557,2.0006716230747372,0.3647321193024615,2.5048129301678457,5,"b72,b64,b17,b24,b29",6.046907186508179,success,
HHO,27,42,42,0.5061892175642735,2.0635462147566592,0.29183294847065466,2.644628695536974,3,"b72,b22,b23",5.9148478507995605,success,
HHO,28,42,42,0.5249224140279662,2.024026460875883,0.3259850647506085,2.5800707045366114,3,"b63,b22,b23",6.154742956161499,success,
HHO,29,42,42,0.5779865323168482,1.9076428573758724,0.3516508332848163,2.5304707759995915,5,"b21,b26,b25,b23,b44",5.901214838027954,success,
+SCI+SDGE,0,42,42,0.574147384554781,1.9163003319934784,0.38525145842983377,2.4640277871771703,4,"b63,b28,b21,b23",6.205770969390869,success,
+SCI+SDGE,1,42,42,0.5628575251844358,1.9415358706232708,0.22907065586217956,2.7593331336215208,3,"b22,b23,b39",6.122411012649536,success,
+SCI+SDGE,2,42,42,0.4434985631123549,2.1906200606328037,0.31363575741775473,2.603599458826629,3,"b44,b100,b38",5.813737392425537,success,
+SCI+SDGE,3,42,42,0.5134961132710586,2.048222216583749,0.36823001651776666,2.4979074400130603,5,"b72,b43,b64,b17,b24",5.668248176574707,success,
+SCI+SDGE,4,42,42,0.5519104165511233,1.9656959346639844,0.2580064849940956,2.707053895586112,5,"b66,b71,b111,b17,b32",6.0607569217681885,success,
+SCI+SDGE,5,42,42,0.4734324944217272,2.130889567036992,0.3051140880343254,2.6197123111627163,6,"b63,b71,b22,b25,b23,b38",6.086364984512329,success,
+SCI+SDGE,6,42,42,0.5281828815965803,2.0170690347758735,0.35493941180485167,2.5240450478154495,3,"b55,b22,b23",6.344656229019165,success,
+SCI+SDGE,7,42,42,0.6109368370833734,1.8316562489127202,0.32198664705140123,2.5877121865740453,7,"b45,b21,b23,b24,b29,b43,b44",5.996532917022705,success,
+SCI+SDGE,8,42,42,0.5389816560519993,1.9938524604009324,0.2352920051789812,2.7481767613941375,4,"b25,b23,b24,b48",5.949899196624756,success,
+SCI+SDGE,9,42,42,0.5243047533445946,2.025341778127168,0.24499881222783904,2.730679091558244,4,"b72,b22,b25,b24",6.113080024719238,success,
+SCI+SDGE,10,42,42,0.5291339261383048,2.0150351003445635,0.3246079585835747,2.58270508109887,7,"b45,b100,b22,b23,b37,b39,b43",5.795965909957886,success,
+SCI+SDGE,11,42,42,0.5148979331701922,2.0452691980852116,0.2726853413307814,2.6801433166577473,3,"b71,b22,b23",5.915176868438721,success,
+SCI+SDGE,12,42,42,0.5976180841350861,1.8627438681947415,0.3658451636002171,2.5026176436636867,6,"b72,b45,b44,b111,b21,b23",5.709298849105835,success,
+SCI+SDGE,13,42,42,0.5606000914113071,1.946542527579414,0.2738418658531522,2.6780115813594656,5,"b26,b22,b25,b24,b38",5.897436857223511,success,
+SCI+SDGE,14,42,42,0.5224421444268346,2.0293030685969593,0.3473649749344708,2.538820733066081,3,"b56,b22,b23",6.165786981582642,success,
+SCI+SDGE,15,42,42,0.5270858149701777,2.019412712226546,0.34061529917162003,2.5519154469949803,3,"b64,b21,b23",6.633925199508667,success,
+SCI+SDGE,16,42,42,0.5776564131128281,1.9083888364534463,0.3289406900680165,2.5744075506721735,3,"b44,b21,b23",5.9606099128723145,success,
+SCI+SDGE,17,42,42,0.5779038493807798,1.9078297255678478,0.36599016562467146,2.502331510569637,3,"b22,b23,b32",5.7957329750061035,success,
+SCI+SDGE,18,42,42,0.5298771440848309,2.013444200342621,0.3871973439199785,2.4601249587586094,4,"b17,b21,b23,b48",5.709079027175903,success,
+SCI+SDGE,19,42,42,0.44308500460188305,2.1914338782259866,0.32592208987018534,2.580191232911105,12,"b43,b67,b66,b65,b71,b99,b100,b21,b23,b29,b38,b42",5.720812082290649,success,
+SCI+SDGE,20,42,42,0.5075452051028666,2.0607110534000683,0.33973434530575486,2.553619588288513,9,"b72,b43,b63,b100,b21,b25,b23,b37,b42",5.916647911071777,success,
+SCI+SDGE,21,42,42,0.515637717689559,2.0437090771426094,0.3308079844608619,2.570823273176194,3,"b67,b21,b23",5.762417793273926,success,
+SCI+SDGE,22,42,42,0.5976211918287793,1.862736674968207,0.33902040154587576,2.554999826821276,6,"b44,b100,b21,b22,b37,b43",5.8939597606658936,success,
+SCI+SDGE,23,42,42,0.561875813680615,1.9437147474135683,0.35455604532948437,2.52479497002833,4,"b72,b21,b23,b33",5.647507905960083,success,
+SCI+SDGE,24,42,42,0.5451868371824524,1.9803886470367194,0.3383189663178646,2.5563551573625154,7,"b68,b71,b21,b25,b24,b33,b42",5.981004953384399,success,
+SCI+SDGE,25,42,42,0.5672200443160715,1.9318236763092533,0.20699662285079323,2.7985583474738984,3,"b22,b23,b38",6.4433629512786865,success,
+SCI+SDGE,26,42,42,0.5653493521535703,1.935994329969475,0.2647345508547433,2.6947527688519894,3,"b21,b23,b37",6.055088758468628,success,
+SCI+SDGE,27,42,42,0.5190553447431532,2.0364861779570678,0.34326857521287646,2.546775988056473,6,"b43,b71,b111,b25,b48,b38",6.317397832870483,success,
+SCI+SDGE,28,42,42,0.5746949360403515,1.9150679683125726,0.24766791841542635,2.7258480226778565,5,"b43,b26,b22,b25,b24",6.149873733520508,success,
+SCI+SDGE,29,42,42,0.4472051949613496,2.1833124532495667,0.3239421085716816,2.5839778756113936,4,"b64,b70,b99,b29",6.025550127029419,success,
