variant,run,train_r2,train_rmse,train_mae,test_r2,test_rmse,test_mae,n_selected,selected_features,elapsed_sec
HHO,0,0.5033517295309989,2.069466397856402,1.5989692002702613,0.2641739773482692,2.69577982594737,2.115065161087051,5,b14;b19;b75;b131;b140,5.561944007873535
MSHHO_I1,0,0.7252135360823584,1.5393294672026638,1.2263297142268543,0.3679941538525717,2.4983736762563797,1.6954967330463322,9,b27;b45;b63;b78;b109;b120;b122;b148;b161,49.12025690078735
MSHHO_I2,0,0.7187704782916046,1.5572716218385727,1.2436096165356492,0.15110571421471575,2.895500556053332,2.25681660747419,8,b16;b27;b33;b59;b68;b88;b102;b103,46.98343300819397
MSHHO_I3,0,0.5523807559919016,1.9646640125870707,1.6135682607209696,0.33129143974840447,2.569894464526972,1.6518384404019908,1,b27,34.00983905792236
MSHHO,0,0.5779232451994019,1.9077858915452348,1.475859995176314,0.1848983853132974,2.8372834467097205,2.2375418170807104,6,b17;b29;b75;b99;b123;b140,43.94293570518494
