variant,band_name,count,frequency
HHO,b43,2,0.667
HHO,b53,1,0.333
HHO,b24,1,0.333
HHO,b110,1,0.333
HHO,b21,1,0.333
HHO,b22,1,0.333
HHO,b40,1,0.333
HHO,b44,1,0.333
HHO,b80,1,0.333
HHO,b29,1,0.333
HHO,b26,1,0.333
HHO,b64,1,0.333
HHO,b106,1,0.333
SSAHHO,b63,1,0.333
SSAHHO,b23,1,0.333
SSAHHO,b38,1,0.333
SSAHHO,b28,1,0.333
SSAHHO,b96,1,0.333
SSAHHO,b97,1,0.333
SSAHHO,b81,1,0.333
SSAHHO,b20,1,0.333
SSAHHO,b107,1,0.333
