n_selected,selected_feature_names,selected_wavelengths,final_fitness
20,"b49,b80,b68,b65,b70,b43,b82,b96,b105,b99,b20,b14,b22,b23,b24,b54,b34,b30,b40,b39","542,666,618,606,626,518,674,730,766,742,426,402,434,438,442,562,482,466,506,502",0.49092064482168923
