variant,run,train_r2,train_rmse,train_mae,test_r2,test_rmse,test_mae,n_selected,selected_features,elapsed_sec
HHO,0,0.7676248264808658,1.4155616193494371,1.1452333336432046,0.23333306367862472,2.751694492497829,1.9695700257810742,7,b17;b23;b31;b32;b51;b68;b94,1.1347811222076416
MSHHO_I1,0,0.7878689174062821,1.3524962498230872,1.0769338014680565,0.21236226294131344,2.7890744385115185,1.953641667357677,9,b17;b27;b32;b61;b62;b69;b76;b94;b105,10.086351871490479
MSHHO_I2,0,0.8024805737617571,1.305085074979127,1.081898733789115,0.16395481307067672,2.873503451201067,1.9413313399355534,4,b27;b81;b90;b153,8.621613025665283
MSHHO_I3,0,0.8001184828543584,1.3128654941716802,1.0982814022134162,0.29133952455891365,2.6455498735324667,1.8198272563839484,18,b28;b48;b58;b62;b65;b68;b79;b81;b87;b88;b92;b108;b130;b131;b134;b139;b149;b154,10.243580102920532
MSHHO,0,0.8317215898330614,1.204614580615965,1.0169229586371662,0.3498988326440874,2.5338874499617816,1.8010071682528117,26,b15;b27;b47;b49;b51;b54;b59;b62;b66;b68;b77;b81;b98;b103;b108;b120;b122;b131;b139;b142;b147;b148;b154;b155;b161;b162,10.814711809158325
