fusion_col,transform,band_name,wavelength
6,R,b48,538
17,R,b72,634
18,R,b43,518
23,R,b45,526
25,R,b44,522
61,SNV,b95,726
71,SNV,b102,754
75,SNV,b99,742
94,LOG,b53,558
99,LOG,b28,458
103,LOG,b35,486
108,LOG,b40,506
109,LOG,b48,538
110,LOG,b29,462
118,LOG,b45,526
