n_selected,selected_feature_names,selected_wavelengths,final_fitness
17,"b49,b53,b73,b42,b72,b69,b65,b83,b111,b94,b36,b31,b40,b48,b38,b43,b45","542,558,638,514,634,622,606,678,790,722,490,470,506,538,498,518,526",0.5187525782148834
