epoch,fitness
0,0.5229306053096241
1,0.4951730703330846
2,0.4951730703330846
3,0.4951730703330846
4,0.4951730703330846
5,0.4951730703330846
6,0.4951730703330846
7,0.4951730703330846
8,0.4951730703330846
9,0.4951730703330846
10,0.4951730703330846
11,0.4951730703330846
12,0.4951730703330846
13,0.4951730703330846
14,0.4951730703330846
15,0.4951730703330846
16,0.4951730703330846
17,0.4951730703330846
18,0.4951730703330846
19,0.4951730703330846
20,0.4951730703330846
21,0.4951730703330846
22,0.4951730703330846
23,0.4951730703330846
24,0.4951730703330846
25,0.48941320553754236
26,0.48941320553754236
27,0.48941320553754236
28,0.48941320553754236
29,0.48941320553754236
30,0.4406977882870134
31,0.4406977882870134
32,0.4279327127843499
33,0.4279327127843499
34,0.4279327127843499
35,0.4279327127843499
36,0.4279327127843499
37,0.4279327127843499
38,0.4279327127843499
39,0.4279327127843499
40,0.4279327127843499
41,0.4279327127843499
42,0.4279327127843499
43,0.4279327127843499
44,0.4279327127843499
45,0.4279327127843499
46,0.4279327127843499
47,0.4279327127843499
48,0.4279327127843499
49,0.4279327127843499
50,0.4279327127843499
51,0.4279327127843499
52,0.4279327127843499
53,0.4279327127843499
54,0.4279327127843499
55,0.4279327127843499
56,0.4279327127843499
57,0.4279327127843499
58,0.4279327127843499
59,0.4279327127843499
60,0.4279327127843499
61,0.4279327127843499
62,0.4279327127843499
63,0.4279327127843499
64,0.4279327127843499
65,0.4279327127843499
66,0.4279327127843499
67,0.4279327127843499
68,0.4279327127843499
69,0.4279327127843499
70,0.4279327127843499
71,0.4279327127843499
72,0.4279327127843499
73,0.4279327127843499
74,0.4279327127843499
75,0.4279327127843499
76,0.4279327127843499
77,0.4279327127843499
78,0.4279327127843499
79,0.4279327127843499
80,0.4279327127843499
81,0.4279327127843499
82,0.4279327127843499
83,0.4279327127843499
84,0.4279327127843499
85,0.4279327127843499
86,0.4279327127843499
87,0.4279327127843499
88,0.4279327127843499
89,0.4279327127843499
90,0.4279327127843499
91,0.4279327127843499
92,0.4279327127843499
93,0.4279327127843499
94,0.4279327127843499
95,0.4279327127843499
96,0.4279327127843499
97,0.4279327127843499
98,0.4279327127843499
99,0.4279327127843499
100,0.4279327127843499
101,0.4279327127843499
102,0.4279327127843499
103,0.4279327127843499
104,0.4279327127843499
105,0.4279327127843499
106,0.4279327127843499
107,0.4279327127843499
108,0.4279327127843499
109,0.4279327127843499
110,0.4279327127843499
111,0.4279327127843499
112,0.4279327127843499
113,0.4279327127843499
114,0.4279327127843499
115,0.4279327127843499
116,0.4279327127843499
117,0.4279327127843499
118,0.4279327127843499
119,0.4279327127843499
