run,epoch_1,epoch_2,epoch_3,epoch_4,epoch_5,epoch_6,epoch_7,epoch_8,epoch_9,epoch_10
0,0.7022528176130345,0.48275687205792667,0.48275687205792667,0.48275687205792667,0.48275687205792667,0.48275687205792667,0.48275687205792667,0.48275687205792667,0.48275687205792667,0.48275687205792667
1,0.6213767750057184,0.46998051287912845,0.4659132541114969,0.4659132541114969,0.4659132541114969,0.4659132541114969,0.4659132541114969,0.4659132541114969,0.4659132541114969,0.4659132541114969
