variant,band_name,count,frequency
HHO,b22,1,0.333
HHO,b109,1,0.333
HHO,b64,1,0.333
SSAHHO,b18,1,0.333
SSAHHO,b78,1,0.333
SSAHHO,b46,1,0.333
SSAHHO,b107,1,0.333
SSAHHO,b31,1,0.333
