fusion_col,transform,band_name,wavelength
0,R,b49,542
3,R,b77,654
35,FD,b29,462
75,SNV,b99,742
77,SNV,b21,430
83,SNV,b26,450
86,SNV,b22,434
113,LOG,b38,498
116,LOG,b46,530
