fusion_col,transform,band_name,wavelength
12,R,b47,534
17,R,b72,634
27,R,b65,606
29,R,b71,630
60,SNV,b96,730
71,SNV,b102,754
75,SNV,b99,742
77,SNV,b21,430
78,SNV,b20,426
86,SNV,b22,434
108,LOG,b40,506
113,LOG,b38,498
