variant,algo_seed,split_seed,cv_seed,train_r2,train_rmse,test_r2,test_rmse,n_selected,selected_feature_names,elapsed_sec,status,error_msg
HHO,0,42,42,0.48730455994888244,2.1026338065535013,0.3635830470418594,2.5070772589593044,3,"b105,b17,b56",5.979128122329712,success,
HHO,1,42,42,0.437380171637636,2.2026294030328573,0.30362669650232355,2.62251453736351,3,"b43,b107,b38",5.947207927703857,success,
HHO,2,42,42,0.4459272319537728,2.1858347108560605,0.32141691316013,2.5887991841549027,3,"b43,b99,b40",6.144724369049072,success,
HHO,3,42,42,0.4358542178926881,2.2056143979415506,0.3210104205962445,2.5895744540452266,3,"b47,b105,b34",6.490971803665161,success,
HHO,4,42,42,0.4346416475716579,2.2079834903541635,0.30409264171711825,2.621637024854155,3,"b49,b107,b38",7.134224891662598,success,
HHO,5,42,42,0.48726605386613575,2.102712764415095,0.3549662974746458,2.523992447059758,4,"b53,b72,b15,b28",6.439249038696289,success,
HHO,6,42,42,0.5096953883636839,2.0562073368527294,0.3503170482055914,2.5330722832607995,6,"b42,b22,b95,b100,b56,b44",6.040288925170898,success,
HHO,7,42,42,0.5380181814253977,1.9959348326613244,0.36474665782191673,2.5047842678657064,5,"b45,b96,b99,b23,b56",6.682569980621338,success,
HHO,8,42,42,0.43284810449708033,2.211483020949677,0.31108726809838905,2.6084285985147497,3,"b57,b106,b38",6.0807719230651855,success,
HHO,9,42,42,0.48411881501154974,2.1091562769206074,0.35254519477974133,2.5287248520782613,3,"b53,b55,b23",6.735820055007935,success,
HHO,10,42,42,0.5029045869906343,2.070397779614872,0.32189475260233313,2.587887543244986,12,"b47,b72,b65,b71,b96,b102,b99,b21,b20,b22,b40,b38",6.1425299644470215,success,
HHO,11,42,42,0.4368808879340257,2.2036065220703387,0.3174701583675248,2.596316717646725,3,"b53,b104,b38",5.910660266876221,success,
HHO,12,42,42,0.43841902523352705,2.2005949326791314,0.3210064015485671,2.589582118086111,3,"b53,b103,b40",6.17562198638916,success,
HHO,13,42,42,0.4361006691817295,2.205132575770689,0.3153821143879011,2.600285103527307,3,"b65,b107,b32",6.323173761367798,success,
HHO,14,42,42,0.5303770349636607,2.0123734482201616,0.24207204039912034,2.735966728451324,3,"b23,b52,b42",6.798054218292236,success,
HHO,15,42,42,0.4179147889024467,2.2404084298940723,0.2849421913710797,2.657464210666513,3,"b107,b94,b51",6.296435832977295,success,
HHO,16,42,42,0.4327405110778001,2.2116927793389327,0.3230667093620724,2.5856502770772862,3,"b49,b26,b39",6.355547904968262,success,
HHO,17,42,42,0.43445385476600984,2.2083501683963354,0.3200262654807815,2.5914504917645913,3,"b49,b105,b29",6.618476152420044,success,
HHO,18,42,42,0.4347045928417397,2.207860571867848,0.3092218166247669,2.6119577882125644,3,"b53,b107,b40",6.271619081497192,success,
HHO,19,42,42,0.41670080458041026,2.242743486715712,0.3076451863377523,2.6149368520811715,3,"b17,b106,b36",6.160088777542114,success,
HHO,20,42,42,0.4363482614552313,2.2046484168955627,0.3126350192794086,2.605496827654263,3,"b53,b107,b42",6.027612209320068,success,
HHO,21,42,42,0.43811690151740645,2.201186799704633,0.31398191996174807,2.6029428233101433,5,"b49,b70,b95,b100,b32",6.699238300323486,success,
HHO,22,42,42,0.4252549525522783,2.2262377063331673,0.30453549035375294,2.6208027376970713,3,"b49,b111,b31",6.609035968780518,success,
HHO,23,42,42,0.4349835199742056,2.207315805189334,0.31664023353201143,2.5978947388356084,3,"b53,b105,b39",7.162145137786865,success,
HHO,24,42,42,0.524799447495661,2.024288388000466,0.2626804294719258,2.698514327779812,3,"b23,b53,b42",6.9375879764556885,success,
HHO,25,42,42,0.41322137292405636,2.24942262344593,0.29644510283319236,2.636002651323702,3,"b96,b106,b29",6.2981202602386475,success,
HHO,26,42,42,0.4339590637914198,2.2093159895355208,0.31485572497968317,2.601284565828077,3,"b53,b106,b40",6.017557144165039,success,
HHO,27,42,42,0.511158231118082,2.0531376584952636,0.2997689754063363,2.6297685181032144,3,"b42,b24,b39",6.260406732559204,success,
HHO,28,42,42,0.4842269654036703,2.108935181403422,0.29678613780891006,2.6353636975833474,3,"b69,b98,b23",6.369633197784424,success,
HHO,29,42,42,0.43464301913051206,2.2079808120695588,0.30976087248008055,2.6109384552589634,3,"b53,b107,b37",6.068845987319946,success,
+SCI,0,42,42,0.4463278076043873,2.185044426145309,0.321801323507266,2.588065816208198,5,"b62,b70,b99,b41,b40",6.450655937194824,success,
+SCI,1,42,42,0.43912611298452753,2.1992091095339785,0.3232254107936685,2.5853471671108705,3,"b48,b100,b28",6.564997911453247,success,
+SCI,2,42,42,0.571162499594865,1.9230044683146355,0.38070488061584873,2.473122771446905,3,"b49,b23,b32",6.387018918991089,success,
+SCI,3,42,42,0.43639964334620374,2.204547927906921,0.3147429951779156,2.601498557423,3,"b49,b104,b38",6.234259843826294,success,
+SCI,4,42,42,0.5665823284748104,1.9332464560003615,0.34386050706159255,2.5456279862950506,3,"b47,b21,b22",6.2463109493255615,success,
+SCI,5,42,42,0.5686333273468629,1.9286668223785906,0.31467314230998533,2.6016311481904557,3,"b53,b24,b29",6.045513868331909,success,
+SCI,6,42,42,0.4385457040279003,2.2003467187544175,0.3196915587449488,2.5920882143553694,3,"b42,b102,b31",6.560511112213135,success,
+SCI,7,42,42,0.5331446370204427,2.0064349836369435,0.34959803780044874,2.5344735834551555,4,"b53,b63,b21,b23",6.532644748687744,success,
+SCI,8,42,42,0.48025080891432803,2.1170485923593065,0.37262716110021155,2.48919949334398,3,"b17,b100,b53",6.554409980773926,success,
+SCI,9,42,42,0.43661735863800544,2.2041220852415857,0.31113532003982247,2.6083376274540107,4,"b55,b95,b99,b39",5.923023223876953,success,
+SCI,10,42,42,0.524799447495661,2.024288388000466,0.2626804294719258,2.698514327779812,3,"b23,b53,b42",6.014039993286133,success,
+SCI,11,42,42,0.4353258289952061,2.206647064883264,0.31334833554273966,2.604144543393545,3,"b64,b107,b34",6.251669883728027,success,
+SCI,12,42,42,0.42458857852689724,2.227527910775622,0.3058442723789836,2.61833555588616,3,"b53,b111,b36",5.878630876541138,success,
+SCI,13,42,42,0.4266505723634231,2.2235331420399063,0.3187026990526295,2.5939713901610113,3,"b73,b96,b23",6.2160727977752686,success,
+SCI,14,42,42,0.4359570706692203,2.2054133294299336,0.3261307913149003,2.5797917751356825,9,"b49,b77,b29,b99,b21,b26,b22,b38,b46",7.234655857086182,success,
+SCI,15,42,42,0.4426982080084869,2.1921947591846735,0.3259425525330003,2.580152069794277,4,"b49,b69,b99,b27",6.463737964630127,success,
+SCI,16,42,42,0.447767649991867,2.1822014373815857,0.32718651035790336,2.577770164106576,4,"b65,b70,b99,b54",6.651418209075928,success,
+SCI,17,42,42,0.44464522467153955,2.188362029553276,0.327332868006155,2.577489776670608,3,"b98,b53,b40",5.878649950027466,success,
+SCI,18,42,42,0.4385066740887448,2.200423196845981,0.3251378895728769,2.581691651896851,3,"b53,b103,b29",6.317270040512085,success,
+SCI,19,42,42,0.5065021458204988,2.0628922757624073,0.35134081028141373,2.5310757049719155,3,"b43,b18,b44",6.19112491607666,success,
+SCI,20,42,42,0.4594437630226511,2.1590085226891205,0.3240050159243162,2.5838576529270525,3,"b70,b107,b104",5.794003009796143,success,
+SCI,21,42,42,0.44409786500855575,2.189440192699921,0.31946343408264377,2.592522774365165,4,"b62,b71,b100,b31",6.744848012924194,success,
+SCI,22,42,42,0.4974830258819922,2.0816575376295967,0.3420154442069173,2.5492046239198,4,"b44,b18,b49,b40",6.3380231857299805,success,
+SCI,23,42,42,0.4381620268569175,2.2010984082791576,0.3089525301200443,2.612466849200048,3,"b63,b107,b45",6.101550102233887,success,
+SCI,24,42,42,0.5169021007716359,2.041039877016308,0.3373263920813486,2.558271806992324,3,"b18,b105,b29",6.509944200515747,success,
+SCI,25,42,42,0.44494359613483736,2.187774087813782,0.3216734777145549,2.5883097401096613,5,"b63,b70,b84,b98,b42",6.120815992355347,success,
+SCI,26,42,42,0.43654420000072236,2.2042651898758283,0.31671581029990636,2.5977510766489837,5,"b62,b70,b105,b98,b31",6.412699222564697,success,
+SCI,27,42,42,0.4340593375740436,2.209120291424979,0.3262019892437661,2.5796554870542785,3,"b57,b104,b28",6.305363893508911,success,
+SCI,28,42,42,0.444600520477349,2.18845010567761,0.32669352602899326,2.5787143838746402,3,"b62,b99,b55",6.359455108642578,success,
+SCI,29,42,42,0.476093612224865,2.1254983013532995,0.35008538774413667,2.533523857671911,3,"b110,b14,b23",6.440973997116089,success,
+SCI+SDGE,0,42,42,0.4434252956066498,2.19076426150517,0.32503920737563374,2.581880399856016,4,"b62,b70,b99,b27",6.238434791564941,success,
+SCI+SDGE,1,42,42,0.43912611298452753,2.1992091095339785,0.3232254107936685,2.5853471671108705,3,"b48,b100,b28",6.697642087936401,success,
+SCI+SDGE,2,42,42,0.4370443366807839,2.2032866937637445,0.31338310689308235,2.6040786069272746,3,"b63,b104,b38",5.978588819503784,success,
+SCI+SDGE,3,42,42,0.43639964334620374,2.204547927906921,0.3147429951779156,2.601498557423,3,"b49,b104,b38",6.500948190689087,success,
+SCI+SDGE,4,42,42,0.5171806611214838,2.040451347480763,0.3260053997240636,2.5800317839858398,3,"b46,b24,b31",6.353482723236084,success,
+SCI+SDGE,5,42,42,0.47730550678126993,2.123038538282187,0.3544749455335706,2.524953584826486,3,"b53,b24,b54",6.176630020141602,success,
+SCI+SDGE,6,42,42,0.43531902747843176,2.206660354407208,0.3134512749774039,2.6039493358169725,3,"b48,b105,b39",6.398296117782593,success,
+SCI+SDGE,7,42,42,0.4358073815200033,2.205705953029976,0.3209824892879761,2.589627716614134,11,"b77,b79,b78,b63,b96,b102,b99,b19,b23,b48,b39",6.335887908935547,success,
+SCI+SDGE,8,42,42,0.4172446086492372,2.2416977991561677,0.31782742411624565,2.595637116261922,3,"b84,b18,b25",6.216655969619751,success,
+SCI+SDGE,9,42,42,0.5046395930600074,2.0667814792897823,0.31380141151116736,2.6032852503439217,3,"b17,b40,b39",6.138476133346558,success,
+SCI+SDGE,10,42,42,0.420147133650668,2.2361082275571342,0.2986981885953547,2.6317784588572732,2,"b107,b28",6.383647918701172,success,
+SCI+SDGE,11,42,42,0.43433516348870227,2.2085818896745297,0.3124412040750626,2.6058641356506036,3,"b53,b106,b38",6.828422784805298,success,
+SCI+SDGE,12,42,42,0.4287585110055131,2.2194419306530597,0.30730086622490105,2.61558699808939,3,"b53,b111,b43",6.136246919631958,success,
+SCI+SDGE,13,42,42,0.4383933631579513,2.2006452114375743,0.33277244478013335,2.567047083379964,3,"b64,b25,b54",6.054944038391113,success,
+SCI+SDGE,14,42,42,0.5087142135607845,2.058263701873604,0.3203192021643885,2.5908922255762237,3,"b45,b18,b38",6.281659126281738,success,
+SCI+SDGE,15,42,42,0.48680377229566996,2.1036604550894547,0.43746363863714155,2.357068193177829,3,"b111,b103,b37",6.169734954833984,success,
+SCI+SDGE,16,42,42,0.577656413112828,1.9083888364534463,0.32894069006801707,2.574407550672172,3,"b21,b23,b44",6.556211948394775,success,
+SCI+SDGE,17,42,42,0.4192327223611131,2.237870672174004,0.3027848655937746,2.624099209674312,3,"b78,b18,b107",6.332273244857788,success,
+SCI+SDGE,18,42,42,0.43790945233819834,2.2015931050875013,0.32250052616323255,2.586731362749164,3,"b49,b103,b29",6.321804046630859,success,
+SCI+SDGE,19,42,42,0.5189533967789649,2.0367020080079237,0.325197580585715,2.5815774750932516,3,"b44,b24,b37",6.153625965118408,success,
+SCI+SDGE,20,42,42,0.4297060515084097,2.217600429314048,0.312882426557897,2.6050278796331097,4,"b56,b95,b104,b34",5.891836881637573,success,
+SCI+SDGE,21,42,42,0.5600527100811263,1.9477546004399242,0.33671400790107076,2.5594535979926296,3,"b47,b21,b23",6.145496845245361,success,
+SCI+SDGE,22,42,42,0.4767414684772837,2.1241837121821123,0.4095327926126847,2.4148754656374054,3,"b17,b18,b26",6.310740232467651,success,
+SCI+SDGE,23,42,42,0.4381620268569175,2.2010984082791576,0.3089525301200443,2.612466849200048,3,"b63,b107,b45",6.47437310218811,success,
+SCI+SDGE,24,42,42,0.43985063778236655,2.1977882050499247,0.30855161550379195,2.6132245571173023,3,"b45,b107,b46",6.69714093208313,success,
+SCI+SDGE,25,42,42,0.44565653186900345,2.1863686058800993,0.32917345046281266,2.573961038658515,3,"b98,b52,b42",6.246291875839233,success,
+SCI+SDGE,26,42,42,0.4376680357537811,2.202065843894931,0.33086650174678534,2.570710868301414,3,"b62,b26,b47",6.222580909729004,success,
