epoch,fitness
0,0.6762847738413821
1,0.6762847738413821
2,0.6762847738413821
3,0.6762847738413821
4,0.6762847738413821
5,0.6762847738413821
6,0.6762847738413821
7,0.6762847738413821
8,0.6762847738413821
9,0.6762847738413821
10,0.6762847738413821
11,0.6762847738413821
12,0.6762847738413821
13,0.6762847738413821
14,0.6762847738413821
15,0.6762847738413821
16,0.6762847738413821
17,0.6762847738413821
18,0.6762847738413821
19,0.6762847738413821
20,0.6762847738413821
21,0.6762847738413821
22,0.6762847738413821
23,0.6762847738413821
24,0.6762847738413821
25,0.6762847738413821
26,0.6762847738413821
27,0.6762847738413821
28,0.6636476295753139
29,0.6636476295753139
30,0.6636476295753139
31,0.6098467183567463
32,0.6098467183567463
33,0.6098467183567463
34,0.6098467183567463
35,0.6098467183567463
36,0.6098467183567463
37,0.6098467183567463
38,0.6098467183567463
39,0.6098467183567463
40,0.6098467183567463
41,0.6098467183567463
42,0.6098467183567463
43,0.6098467183567463
44,0.6098467183567463
45,0.6098467183567463
46,0.6098467183567463
47,0.6098467183567463
48,0.6098467183567463
49,0.6098467183567463
50,0.6098467183567463
51,0.6098467183567463
52,0.6098467183567463
53,0.6098467183567463
54,0.6098467183567463
55,0.6098467183567463
56,0.6098467183567463
57,0.6098467183567463
58,0.6098467183567463
59,0.6098467183567463
60,0.6098467183567463
61,0.6098467183567463
62,0.6098467183567463
63,0.6098467183567463
64,0.6098467183567463
65,0.6098467183567463
66,0.6098467183567463
67,0.6098467183567463
68,0.6098467183567463
69,0.6098467183567463
70,0.6098467183567463
71,0.6098467183567463
72,0.6098467183567463
73,0.6098467183567463
74,0.6098467183567463
75,0.6098467183567463
76,0.6098467183567463
77,0.6098467183567463
78,0.6098467183567463
79,0.6098467183567463
80,0.6098467183567463
81,0.6098467183567463
82,0.6098467183567463
83,0.6098467183567463
84,0.6098467183567463
85,0.6098467183567463
86,0.6098467183567463
87,0.6098467183567463
88,0.6098467183567463
89,0.6098467183567463
90,0.6098467183567463
91,0.6098467183567463
92,0.6098467183567463
93,0.6098467183567463
94,0.6098467183567463
95,0.6098467183567463
96,0.6098467183567463
97,0.6098467183567463
98,0.6098467183567463
99,0.6098467183567463
100,0.6098467183567463
101,0.6098467183567463
102,0.6098467183567463
103,0.6098467183567463
104,0.6098467183567463
105,0.6098467183567463
106,0.6098467183567463
107,0.6098467183567463
108,0.6098467183567463
109,0.6098467183567463
110,0.6098467183567463
111,0.6098467183567463
112,0.6098467183567463
113,0.6098467183567463
114,0.6098467183567463
115,0.6098467183567463
116,0.6098467183567463
117,0.6098467183567463
118,0.6098467183567463
119,0.6098467183567463
