epoch,n_selected
0,8
1,8
2,8
3,8
4,4
5,4
6,4
7,4
8,4
9,4
10,4
11,4
12,3
13,3
14,3
15,3
16,3
17,3
18,3
19,3
20,3
21,3
22,3
23,3
24,3
25,3
26,3
27,3
28,3
29,3
