id,Lon,Lat,TS,EC,Raw_b33,Raw_b45,Raw_b51,Raw_b64,Raw_b39,Raw_b27,Raw_b57,Raw_b21,SNV_b25,SNV_b14,SNV_b27,SNV_b101,SNV_b79,SNV_b73,SNV_b90,SNV_b66,FOD_b108,FOD_b27,FOD_b24,FOD_b19,FOD_b110,FOD_b104,FOD_b122,FOD_b18,FOD_b29,FOD_b82,FOD_b124,FOD_b120,FOD_b42,FOD_b44,FOD_b80,FOD_b40,FOD_b85,FOD_b102,FOD_b112,FOD_b17,CR_b47,CR_b53,CR_b64,CR_b61,CR_b41,CR_b24,CR_b72,CR_b80,CR_b26,CR_b69,CR_b22
13,79.900274,37.27791,4.95,0.91,1326.9752891025682,1474.9512154009367,1583.7476983939443,1950.2005581794929,1414.9352110862515,1196.2541434461573,1813.5056380000055,950.2514232892802,-1.773908875279098,-2.19417737385079,-1.5557797059428509,0.7093063473750537,0.3665915542267518,0.16632318882795644,0.5213387226523588,-0.051251860894458975,-4.249595007374444,41.23069124357714,39.16481151524698,16.234301624488605,1.645129362343767,-0.3893849416402169,13.710402551366865,13.89413060821176,30.795066418764655,13.521222815575356,12.951364897584282,17.41403781489727,11.654108705212975,12.199314657766488,19.599420978173367,13.30313478281418,2.8265876048527487,4.820076777707108,11.265916423818679,11.55395959193503,0.9195074320186644,0.9449661511430405,0.9967592106916779,0.9999999999999474,0.9417086292358603,0.8976962132442369,0.9962614305786855,0.9960330146192794,0.9456909506458282,0.998122417379652,0.8884893704224839
14,79.90064,37.277814,10.2,2.37,1179.975178750586,1311.5119219417288,1376.6851514242464,1705.9716741981404,1230.6072080419617,1017.7561938277419,1564.1574517226154,840.1854352016342,-1.7632764188305468,-2.1620061078671675,-1.5730571993783933,0.7013478877418606,0.2740350343193183,0.09604387369704837,0.4946125091438055,-0.1464676816638505,-7.099249255774543,37.486411923163914,30.53075223409842,16.419947236789874,2.7837749665183362,-5.574990781055337,19.751300758635374,16.59144111310818,32.137035056283196,12.453075724306032,19.821659440686624,21.709309026128498,13.151169146535324,13.802929596439965,13.924601843505021,11.62000405354951,9.250189720343316,0.9022918944691581,15.573983556601005,16.76293498942657,0.934135885298605,0.9313135487408439,0.9929626177615417,0.9908462109407296,0.9344172379452286,0.8967856039571923,0.9993334790921623,0.9999999999999489,0.9266820065394353,0.9944301141519739,0.910031859139792
16,79.89913,37.278574,1.775,0.26,806.5429568186505,939.1236242904458,1001.448359613756,1374.3152740466242,872.436361884385,681.5704149592095,1208.0523315407959,509.9043462582765,-1.5888871068223571,-1.846503789399597,-1.469413420310435,0.49178774874203557,-0.06912418779869174,-0.2275557218270269,0.26074494636191065,-0.4291549157310668,5.107337835367638,32.184944294649384,27.744107793945833,13.721991992733836,15.18834984490361,3.1597141705446092,27.955890167620325,13.871277007977723,26.338690160976984,22.71583851930502,26.571698628607813,30.278763752892626,10.614130170099637,9.691192910784094,22.500620244204363,11.001963138101338,20.693523913201997,6.976500409260492,26.178717611231278,14.020562023221634,0.8580651941918401,0.870849868488611,0.954761711493837,0.9365851074925811,0.8965202366902864,0.8701306566133301,0.9721056790003243,0.9733197297579077,0.9221671258045944,0.9697131102986568,0.8685029744991632
18,79.899565,37.278535,2.4,0.402,863.6524926156203,1005.9903227648049,1055.9560862610754,1466.6675315151558,921.9990337389306,732.0979401494194,1291.5833580093279,559.71562479837,-1.5912010956397946,-1.859724838514351,-1.4755507017811118,0.5169653642193022,-0.05214843915890754,-0.24239354483899872,0.23283310145872882,-0.4132990303443549,7.780671292667977,33.214727721068115,28.45511766036456,15.567162990237573,10.897202542530238,7.096654718181821,30.13299581438876,15.603703761344534,27.19915837103208,26.13324188427641,25.80472094028405,33.807551907819594,13.381543020074197,11.799071214312383,27.295754725492756,13.341066272699763,18.088699564547642,8.312888952828967,16.85845179718164,15.640244532451549,0.8661477025481223,0.8596289806377772,0.9610167973866698,0.9427759603196991,0.8945244207633188,0.87953426901052,0.95880023027412,0.9756231922170279,0.925578657190344,0.9618727279457332,0.88509202810168
20,79.899885,37.278261,2.175,0.3,916.6036418137556,1088.0881313939426,1169.2163509510524,1607.6976867249464,995.3404819690007,761.7736006216807,1420.9922141794914,590.22795387506,-1.619789267130969,-1.8467327536220453,-1.5140797456633324,0.5401009044925198,-0.06223420733095469,-0.24138817314191766,0.235182630411202,-0.4101113620545182,5.545969845009592,34.75959502869473,28.805902815306297,14.846061515314913,12.932565447806827,5.5052647929010226,24.970626943483865,14.387109280127639,30.129458894560372,25.297821437762305,19.413554852998587,31.26774049080319,15.526471625439743,15.0537235723946,24.861777466603172,15.276001262432764,22.740524592434916,8.642690484467044,22.791529505043513,13.92815704494041,0.8823496567172807,0.8769139811415828,0.9703734944273513,0.9663842193626263,0.9064333838691101,0.8736414425702108,0.9686764107880257,0.973090700627313,0.9147607727809667,0.978801330577707,0.8799971705330671
22,79.900587,37.278074,8.275,1.972,1984.5643474265794,2210.2292655827573,2322.649813048958,2765.773394699309,2112.8697343240156,1811.0891707738979,2590.430288142199,1489.3248406946432,-1.8907427254829061,-2.420845893827336,-1.650541534763614,0.7256050789804873,0.46211719691095837,0.30505624667427006,0.5935651115260698,0.1028760679469958,-6.931931923352398,51.39740922826883,50.66734848097068,23.26485913401209,-1.3827412936426973,-1.2377285035812837,14.2314123474889,19.401983133262224,39.1884113495869,7.734115330493799,14.81578804990469,14.421171948802742,17.847513322928613,16.487899988917185,15.04715550277609,20.521631911294836,0.47574940436538593,3.8648869320618346,7.358060457236741,15.539107132512495,0.9514075438656866,0.9528004630087219,0.9972025847509017,0.996979173822391,0.9718905186667033,0.9257415931485302,0.997570103501687,0.9974738461665871,0.9636209772639862,0.9999999999999654,0.9139162022066708
25,79.899343,37.278707,1.675,1.876,934.0438538463898,1080.153253692311,1150.946461491845,1574.445877233105,1003.0489264848514,782.1164331885805,1391.4805852564143,606.987961672729,-1.6299314305738237,-1.9042564984229278,-1.5104679003317862,0.5452266124744776,-0.015736247497306705,-0.1656573887447048,0.31738174732468316,-0.38332854684832446,6.341419086755688,35.054828568421364,29.199230195857254,16.33129905961248,14.132437699660981,3.046489792625588,27.433858107183806,16.85958053109163,30.155618714729897,23.392456739711868,28.21785151121008,28.801088300911328,12.79623905841072,12.901600412799361,22.681955631193116,12.294550368323833,22.064012521106232,6.126415807861897,23.785573467323648,17.387862002570866,0.8821473355731969,0.8827851846488846,0.9772416432301881,0.9670491307931152,0.905707974376969,0.8819035192303695,0.9977092662102399,0.9915194247462523,0.9247663437333953,0.991530306791029,0.8922192834684158
27,79.899817,37.278589,4.35,0.958,914.3693810321705,1076.417455848488,1143.5937703776258,1565.379585631706,999.6131761097931,775.9284121459231,1381.8256999021019,584.7306956228456,-1.6189007598993137,-1.8620183681257705,-1.4974273455727634,0.5635447850173566,-0.062848784285006,-0.19867533356277692,0.28195573696055376,-0.4144083404836937,6.129253106060606,35.59512234999163,30.894331570231078,14.184146290466442,12.766963092604435,6.416298193960572,26.966698014960897,13.563315332922743,29.189256396855356,24.46405505961014,23.55608155944068,30.792740346492966,12.778181224244586,11.656023718879048,24.403199884318777,13.610452938067423,22.486994702712515,8.815595236384853,22.59809273733852,12.942484375379085,0.8706333441570111,0.8752452361580215,0.9584459077884357,0.9442931445200293,0.9076157614713682,0.8673444680280493,0.9782924572600459,0.9688745053300788,0.9225636481656411,0.9734933256866034,0.8657828958562996
28,79.900068,37.278535,2.4,0.388,889.5731471361331,1017.1187002769261,1094.7806690629402,1501.083397589748,943.5249937552475,722.3316391888134,1326.1341288741296,576.2405442974376,-1.6272077516071102,-1.8881156813478361,-1.518747393379475,0.5957611540916502,-0.04833911359795074,-0.1841051151962404,0.3382320532036565,-0.4184813367776023,6.010064935855083,33.12742916724952,24.90597697324865,15.7689728651454,13.642486002564166,6.677599563530424,21.256992371922113,17.718555804085085,30.868605762935037,26.842288116889243,21.5490183615809,24.730858172621403,11.928738347940287,12.975801853267686,22.702079265458853,10.232655063818635,27.76694186706941,11.344886644352634,23.28692270139867,19.668138743024798,0.8701325139417827,0.8647257526228047,0.9596861963808698,0.9574659529673201,0.8980858638838968,0.8838762093260002,0.978662494539313,0.9699668115860632,0.9187298118266191,0.9694729505096454,0.9084075301732145
31,79.901014,37.278238,7.575,1.766,2270.3321235104963,2524.9730752727346,2670.617021300707,3090.6972334359066,2440.4625805198207,2162.448729652687,2934.9294380606143,1788.3859763822898,-1.777605001386312,-2.4952327153690677,-1.4959641856497876,0.8113998377835929,0.7863857462209398,0.6936796557199858,0.7814228413670963,0.3901425795492031,-9.589661427039706,48.52767530860366,56.408829958254,27.244450023247172,-3.1462589687010443,-6.172894944649291,5.380695161199457,21.676312485899462,31.869289195846683,2.3111923976054425,7.585564117736856,6.693553247340566,17.31210336389071,17.889892412206034,10.9251589717737,20.631185404407756,-7.666593140326392,0.0632758999364661,5.507069155922841,16.108174948551987,0.9536086041991515,0.9613356001689956,0.9946209839024484,0.9999999999999672,0.9698831660920916,0.9456126710009234,0.9999999999999692,0.9972033355369796,0.9835017078149252,0.9927300503062642,0.9255945079804792
