variant,run,train_r2,train_rmse,train_mae,test_r2,test_rmse,test_mae,n_selected,selected_features,elapsed_sec
MSHHO_I1,8,0.7953383662466611,1.3284711693152893,1.0620535396470405,0.2613576242915109,2.700933908972751,1.924178969488679,8,b16;b28;b31;b33;b62;b67;b104;b142,9.308937072753906
MSHHO_I1,9,0.6970755374199884,1.616222276710391,1.235536228298747,0.18386162110805815,2.8390873071566056,2.0603799473950013,2,b17;b27,7.824795961380005
MSHHO_I1,10,0.8317157734935351,1.2046353984584053,0.9692367400502532,0.3375209488888016,2.557896233159805,1.7978182262189908,11,b27;b61;b68;b78;b99;b109;b133;b134;b138;b142;b155,10.615458965301514
MSHHO_I1,11,0.8735768526523264,1.0441123059786488,0.8372363317289827,0.25371782898771444,2.7148658881277496,1.9808451294773195,9,b16;b27;b34;b62;b69;b93;b129;b135;b160,9.564752101898193
MSHHO_I1,12,0.862749434925782,1.0879050330792717,0.8415444066270235,0.31029910937742144,2.6099202737171314,1.9437932548285894,11,b14;b19;b28;b31;b62;b68;b109;b118;b130;b151;b154,10.407034873962402
MSHHO_I1,13,0.806292189555293,1.2924313425322869,1.0809787540230533,0.22236329544397615,2.7713107292011028,1.9106229715179315,13,b16;b22;b28;b33;b34;b61;b66;b69;b70;b105;b119;b124;b134,12.945702314376831
MSHHO_I1,14,0.7841989287424631,1.3641455590443186,1.0940998670083608,0.3130777559847365,2.604657582911128,1.9001610246978549,16,b18;b35;b61;b66;b67;b77;b106;b113;b119;b131;b139;b149;b151;b155;b158;b159,9.800839185714722
MSHHO_I1,15,0.7839102896483349,1.365057542851949,1.0731875662619905,0.03740757015483853,3.083316226878777,2.1311808751613293,11,b27;b29;b33;b52;b61;b65;b80;b116;b118;b135;b151,9.96571683883667
MSHHO_I1,16,0.8592859831458849,1.1015458933664386,0.7681128175761529,0.3297781152913942,2.572800727852433,1.8637386179265434,7,b19;b26;b62;b69;b120;b156;b158,1042.5570471286774
MSHHO_I1,17,0.8780325802800352,1.0255476257041019,0.8107565684334352,0.36338012852710533,2.5074769119274847,1.8163707343355135,7,b26;b35;b60;b61;b68;b108;b158,8.99680495262146
MSHHO_I1,18,0.6344735424862147,1.7753881800029316,1.3289959318683644,0.3088652789403328,2.61263176813111,1.8381827540381426,4,b16;b24;b25;b117,8.059638023376465
MSHHO_I1,19,0.7450785014633268,1.4826448957438496,1.1712301842100996,0.4587522504810676,2.312037635965882,1.5786447726010533,15,b16;b69;b82;b107;b109;b122;b125;b126;b140;b148;b152;b155;b157;b160;b163,10.058693170547485
MSHHO_I1,20,0.8783033614993806,1.0244085783288643,0.8159008048152149,0.32368046733865485,2.5844778400129154,1.9286123336911836,25,b14;b15;b33;b45;b48;b61;b67;b68;b70;b72;b74;b80;b84;b95;b98;b102;b103;b111;b117;b125;b130;b135;b150;b156;b158,10.299784898757935
MSHHO_I1,21,0.7819955939498942,1.3710918551885107,1.099288641595123,0.44326922279871017,2.344873739200112,1.7475186602418744,14,b16;b25;b30;b33;b44;b68;b73;b88;b104;b105;b109;b118;b119;b153,9.383416891098022
MSHHO_I1,22,0.8477877603035586,1.1456677908556,0.8622039968621262,0.3568540292601641,2.5202964294322014,1.8391242476844214,10,b17;b20;b34;b67;b94;b102;b110;b124;b149;b159,8.702104091644287
MSHHO_I1,23,0.7585505374148769,1.442935894098267,1.1398246351522248,0.1130871032441566,2.9596293986943154,2.1605694140124583,5,b26;b28;b30;b77;b88,8.808002948760986
MSHHO_I1,24,0.7425838409944464,1.489881811392389,1.2434739813133746,0.45517450310518226,2.3196665470444,1.7095689794195301,7,b15;b25;b68;b102;b109;b136;b145,9.484822034835815
MSHHO_I1,25,0.84985414113673,1.1378646218134403,0.9029056034609338,0.38876351996949465,2.456979203979441,1.8507786774129944,9,b50;b54;b62;b67;b101;b119;b122;b135;b137,10.2722806930542
MSHHO_I1,26,0.866428004909639,1.0732270785777172,0.7971934699663495,0.13552102115983078,2.921958652882406,2.0085706620063277,10,b15;b28;b62;b69;b119;b131;b137;b151;b160;b163,9.77005410194397
MSHHO_I1,27,0.7424770376046648,1.4901908594460682,1.139470207660547,0.1723336950110148,2.8590680024363757,1.988032499957178,3,b27;b70;b127,7.542013168334961
MSHHO_I1,28,0.8529390712545595,1.126114544199177,0.8978993068470723,0.41460706550398363,2.4044767705090457,1.6991319850045545,29,b15;b20;b24;b25;b36;b44;b47;b51;b52;b65;b68;b69;b74;b75;b82;b93;b95;b102;b103;b110;b117;b121;b131;b133;b136;b139;b148;b150;b153,10.35191798210144
MSHHO_I1,29,0.8927428291005456,0.9617165374579992,0.7415659453227602,0.3781008103918927,2.478316926293636,1.7044486127224476,26,b27;b30;b31;b35;b44;b45;b49;b51;b54;b61;b67;b68;b70;b71;b81;b94;b102;b104;b108;b110;b112;b120;b122;b135;b140;b147,958.2097010612488
MSHHO_I1,30,0.7326867849902292,1.5182529373659233,1.2389696196415318,0.43888665512786473,2.3540850341987807,1.6944617967967581,11,b21;b22;b34;b62;b68;b102;b109;b122;b131;b155;b159,9.660517930984497
MSHHO_I1,31,0.8577188291343276,1.1076629533029625,0.9360319461429386,0.2062151014448934,2.7999370267558543,1.9965886194914684,8,b26;b50;b51;b62;b66;b81;b111;b146,9.353612184524536
MSHHO_I1,32,0.7345982841818505,1.512814848496247,1.1898224508337059,0.32366289598328635,2.584511413258559,1.8538803151042744,7,b17;b52;b53;b67;b103;b111;b137,1001.4597270488739
MSHHO_I1,33,0.7844520757468694,1.363345213865188,1.0948818495731374,0.07566364740226006,3.0214253196722276,2.0529956431623604,7,b27;b33;b60;b65;b81;b98;b130,9.032151222229004
MSHHO_I1,34,0.7875588283362818,1.3534844151251246,1.0781571725492323,0.4581574098243526,2.313307771801521,1.5723729835320335,13,b62;b67;b96;b99;b107;b109;b112;b120;b125;b137;b145;b155;b158,9.22339391708374
MSHHO_I1,35,0.8794755239570927,1.0194631718052833,0.7976048936095348,0.19585523124635784,2.8181491095376674,2.0578072780235868,14,b18;b27;b38;b64;b68;b69;b74;b75;b91;b97;b102;b103;b134;b138,9.813626050949097
MSHHO_I1,36,0.8484185612204523,1.143291376860928,0.8323598657548124,0.3098919652399754,2.6106905039566897,2.0593411281179135,22,b20;b22;b26;b29;b31;b49;b54;b65;b68;b79;b87;b98;b101;b106;b108;b112;b119;b139;b145;b147;b154;b161,8.834537982940674
MSHHO_I1,37,0.7988838748516823,1.3169138400509188,1.0327608798569388,0.19910857960796913,2.812442604205812,2.0741081433890223,4,b27;b89;b127;b152,8.400026082992554
MSHHO_I1,38,0.807760790083957,1.287522721118734,1.0748854040247955,0.26121473186817723,2.701195147929909,1.91933467133273,9,b28;b34;b66;b70;b93;b102;b109;b124;b150,9.726567029953003
MSHHO_I1,39,0.9218748838814386,0.8207847019529837,0.5959967766042932,0.03585431268540107,3.08580287303824,2.096914645531694,7,b28;b61;b65;b67;b117;b126;b152,8.69623589515686
MSHHO_I2,0,0.8131155704294885,1.2694642501089393,0.990814111193813,0.4054920060699596,2.423124322341976,1.756521106031629,16,b26;b33;b50;b66;b70;b98;b101;b104;b105;b118;b124;b130;b135;b139;b145;b149,9.678915739059448
MSHHO_I2,1,0.7571661642880416,1.4470665857378486,1.1566429444688935,0.400699613569542,2.432871251124469,1.7601765288433306,14,b17;b34;b37;b63;b69;b75;b106;b109;b110;b128;b133;b139;b149;b160,9.85965371131897
MSHHO_I2,2,0.7124259315572552,1.5747396992697091,1.1804338626604516,0.09891874454676741,2.983175648914672,1.9307021478156352,1,b27,921.3003580570221
MSHHO_I2,3,0.7852815894732478,1.3607193390810834,1.0654401472070931,0.37111856261027765,2.492190496147733,1.8372983667711276,11,b25;b77;b81;b88;b119;b120;b122;b126;b135;b140;b155,9.54115891456604
MSHHO_I2,4,0.7666165645894499,1.4186293136483932,1.0752580432082461,0.19598846280041737,2.817915642907509,1.9398151823254532,15,b16;b21;b22;b27;b33;b62;b68;b71;b78;b116;b131;b137;b149;b153;b158,8.912169933319092
MSHHO_I2,5,0.6975433941207734,1.6149736938005164,1.2655204728720584,0.2726568225706838,2.680195861738553,1.8862571100276608,4,b24;b26;b90;b101,1042.1018741130829
MSHHO_I2,6,0.7717417970701685,1.4029658900825688,1.1569772489328365,0.40200259142637373,2.4302250804148122,1.7469300675795376,16,b18;b19;b21;b26;b63;b68;b74;b83;b91;b97;b103;b110;b119;b135;b155;b160,8.916003942489624
MSHHO_I2,7,0.7312490502158051,1.5223303972515494,1.1982488433163827,0.3441305763521406,2.5451040377215004,1.9275151873154694,7,b16;b26;b43;b69;b75;b92;b103,8.750738143920898
MSHHO_I2,8,0.8493608940084549,1.1397321001268461,0.9218281179869329,0.35149826069412504,2.530768499657524,1.805739258064938,14,b18;b22;b69;b84;b95;b104;b110;b112;b122;b128;b129;b147;b155;b159,9.142770767211914
MSHHO_I2,9,0.7807575731742651,1.3749794764564467,1.123366477571343,0.35067873533028937,2.532367087614137,1.8694351883269953,22,b22;b29;b32;b54;b62;b70;b75;b76;b87;b109;b111;b118;b124;b131;b135;b140;b141;b142;b143;b147;b148;b160,9.599864959716797
MSHHO_I2,10,0.7631674280814357,1.4290737141455654,1.133399524136027,0.4504860506589249,2.329626019495334,1.6513400440532098,7,b20;b36;b63;b99;b107;b120;b137,937.7870268821716
MSHHO_I2,11,0.8636609163520427,1.0842866252665893,0.8723636026534669,0.13188071774082166,2.928104344099526,2.084462678212513,6,b15;b28;b61;b68;b74;b120,8.913997888565063
MSHHO_I2,12,0.7940843858056013,1.3325347861132946,1.0544609713633981,0.2521405102058646,2.7177334018001247,2.012348473836569,16,b15;b45;b48;b59;b68;b80;b81;b91;b103;b111;b115;b130;b149;b154;b155;b157,9.654083728790283
MSHHO_I2,13,0.7578458288870763,1.4450400784286839,1.0727970612843751,0.10003743543894694,2.981323269981299,2.1253289156660053,2,b27;b117,1073.0237402915955
MSHHO_I2,14,0.8056942893079322,1.2944244207816902,0.9401181290782203,0.13544665238870046,2.9220843342502256,1.9643241685248487,5,b26;b59;b61;b63;b89,9.419595003128052
MSHHO_I2,15,0.7655554823644264,1.4218505689951486,1.1723761725912478,0.24030346116587276,2.739156975241422,1.9524307562578478,11,b15;b23;b24;b28;b67;b83;b102;b132;b138;b139;b154,8.870004892349243
MSHHO_I2,16,0.8792693814301145,1.0203346335075458,0.858527379794293,0.3931754700847999,2.448095815912708,1.66205139126672,7,b27;b61;b68;b92;b107;b124;b160,987.2711088657379
MSHHO_I2,17,0.8873700721330557,0.9855095074603863,0.8146086085482849,0.3940572799762171,2.4463164383325804,1.7374258255088546,21,b18;b28;b29;b61;b62;b69;b72;b76;b99;b100;b106;b108;b109;b119;b124;b127;b148;b152;b155;b157;b163,9.742610216140747
MSHHO_I2,18,0.7969010390785702,1.323389748648149,1.0734132943297734,0.21523651267344268,2.7839808384273836,1.9871691455749916,6,b19;b20;b26;b27;b89;b103,9.892992973327637
MSHHO_I2,19,0.8522195511809052,1.1288660342053043,0.8601885606733951,0.3452205253515217,2.542988382564621,1.7194686754788844,11,b17;b27;b63;b68;b82;b92;b101;b105;b134;b154;b161,9.575097799301147
MSHHO_I2,20,0.6395952099347226,1.7629061491832405,1.3432210603636972,0.11768016000367054,2.9519559331990775,2.1630573683139014,2,b16;b28,7.094835042953491
MSHHO_I2,21,0.8165669451978337,1.2576874136472822,0.963131141090037,0.2338949757106914,2.7506859100287713,1.8929903964550694,6,b27;b67;b97;b102;b129;b136,9.48519515991211
MSHHO_I2,22,0.756887895731842,1.447895460833527,1.1656866013079017,0.44751612078213476,2.3359129414623983,1.6310333055671686,4,b26;b88;b107;b150,8.887295007705688
MSHHO_I2,23,0.7155457389589678,1.5661744590494793,1.2408972852635245,0.18694248643250033,2.833723562377473,1.9838868486076122,8,b22;b25;b29;b74;b76;b89;b93;b125,8.424858093261719
MSHHO_I2,24,0.7921778051530519,1.3386895677141704,1.0620979289622903,0.37926189861323023,2.4760023317484348,1.6597445428909714,7,b14;b15;b25;b28;b67;b104;b107,9.014930009841919
MSHHO_I2,25,0.818172376277039,1.2521715925491415,0.9959797387632322,0.4154390109073762,2.4027675727110536,1.6458759569248729,11,b19;b23;b34;b63;b67;b76;b92;b108;b115;b122;b137,9.74118185043335
MSHHO_I2,26,0.7715806455050624,1.4034610535748977,1.1409699630186847,0.23862623196159483,2.7421790116156077,1.9504215015204664,17,b28;b32;b33;b67;b68;b71;b72;b83;b88;b97;b101;b102;b123;b135;b136;b154;b159,9.503006935119629
MSHHO_I2,27,0.8966974312504006,0.9438206516506258,0.762635079414664,0.14125977237583043,2.9122439485722045,2.1496248741828277,10,b16;b27;b33;b63;b69;b100;b101;b113;b126;b158,9.344306945800781
MSHHO_I2,28,0.8227134023883003,1.2364366451455446,0.9412462544998836,0.23517024865053726,2.748395534537798,1.9959001373668799,5,b17;b20;b27;b32;b88,8.484516859054565
MSHHO_I2,29,0.8108821760785814,1.2770271965064623,0.986880710053202,0.39228167657985935,2.449898056027443,1.7726103506796922,18,b16;b22;b52;b66;b68;b69;b105;b107;b111;b113;b119;b125;b131;b134;b150;b151;b154;b157,9.867682218551636
MSHHO_I2,30,0.800337344418595,1.3121465320136698,1.0960055084324758,0.16989350799749037,2.8632795583847623,1.9963742217436033,5,b28;b61;b65;b68;b109,8.56439995765686
MSHHO_I2,31,0.8839535408608186,1.0003451300184318,0.7400276084614339,0.13074644260546442,2.9300166341739327,2.102820304738773,12,b27;b28;b33;b62;b67;b93;b119;b121;b122;b125;b130;b152,962.4287688732147
MSHHO_I2,32,0.7984191037334221,1.3184346288793198,1.091653948675122,0.42507768049220396,2.382875939451783,1.750552937491284,33,b15;b16;b19;b33;b50;b52;b58;b59;b61;b66;b67;b68;b69;b70;b72;b88;b97;b98;b100;b105;b108;b110;b111;b117;b118;b124;b134;b137;b144;b148;b149;b151;b154,10.376185178756714
MSHHO_I2,33,0.8093384389891495,1.2822286828150848,0.9515049083816679,0.07291983282172088,3.0259064199363057,2.167316671963074,4,b27;b64;b117;b130,9.12789511680603
MSHHO_I2,34,0.6872179059783186,1.6423089393415726,1.2970173983092,0.17680774539465005,2.8513300120459606,2.087210510198532,4,b17;b46;b70;b71,8.479070901870728
MSHHO_I2,35,0.8282008383797694,1.2171509305976913,0.9834576248409214,0.3027871960563412,2.624094824105362,1.9104417725131557,13,b16;b28;b30;b44;b45;b67;b83;b94;b103;b115;b129;b131;b140,962.4203948974609
MSHHO_I2,36,0.829433731918741,1.2127757070727676,0.9389710986606264,0.22688033843887434,2.7632501778634624,1.96624941817396,26,b14;b15;b16;b22;b23;b27;b29;b32;b33;b35;b50;b51;b62;b64;b65;b69;b76;b83;b84;b95;b121;b126;b135;b136;b150;b151,9.906728982925415
MSHHO_I2,37,0.7437628936612435,1.4864658151691015,1.1117567396157821,0.34269527132364674,2.5478873693713724,1.8786262412831674,11,b16;b23;b26;b68;b80;b93;b118;b131;b138;b149;b154,915.4151499271393
MSHHO_I2,38,0.7327267761357217,1.5181393647070747,1.1682003273224015,0.005156135454959521,3.134543567298414,2.207812190014571,3,b14;b28;b32,8.11634111404419
MSHHO_I2,39,0.9056213741805302,0.9021333543905338,0.7110829421656236,0.033156345608766236,3.0901173550541015,2.093656374398767,15,b22;b27;b28;b34;b38;b62;b73;b74;b81;b98;b119;b130;b132;b133;b158,10.06842589378357
MSHHO_I3,0,0.9260107999144089,0.7987632611772216,0.6191985909913982,0.2998204105438671,2.629671932130404,1.9172881838905766,21,b14;b19;b29;b59;b62;b68;b73;b77;b93;b94;b98;b104;b119;b120;b122;b124;b126;b131;b138;b150;b154,958.7049400806427
MSHHO_I3,1,0.9148481635084822,0.8569015430286789,0.6515769567175292,0.1521583350803144,2.8937048025834002,2.0409235912977075,14,b19;b21;b27;b29;b33;b63;b66;b67;b92;b93;b126;b135;b139;b150,9.850595235824585
MSHHO_I3,2,0.6838846202302344,1.6510367047199033,1.2555217205698381,0.21674306567407164,2.7813072752115686,2.048937000202914,4,b16;b26;b34;b89,926.1516830921173
MSHHO_I3,3,0.6404288438262136,1.760866124795356,1.3021010149002055,0.22187277551553775,2.7721846391074134,2.023959540573437,3,b15;b26;b92,7.848342657089233
MSHHO_I3,4,0.8946500049724441,0.9531278839837739,0.7697170305718369,0.3585583377340408,2.5169548769978167,1.7387350670034438,17,b22;b26;b31;b33;b62;b66;b68;b82;b93;b98;b107;b110;b121;b122;b138;b151;b159,8.981999158859253
MSHHO_I3,5,0.8679720662371501,1.0670059192948032,0.875244193815234,0.335075073588157,2.5626137644360107,1.817376612660706,21,b27;b28;b32;b48;b56;b62;b67;b70;b77;b80;b85;b86;b87;b106;b120;b126;b129;b132;b135;b140;b153,933.6560389995575
MSHHO_I3,6,0.9075689856005666,0.8927765513255245,0.6759808268111275,0.33191642901853413,2.568693244725342,1.8713785337855935,16,b17;b18;b27;b61;b67;b76;b77;b82;b104;b106;b107;b120;b121;b127;b131;b139,9.913206100463867
MSHHO_I3,7,0.9335863192034822,0.7567678798367351,0.5445744934703537,0.2624204592249826,2.69899001812969,1.8951230264306904,12,b16;b24;b27;b30;b35;b37;b52;b68;b77;b105;b138;b157,10.01968502998352
MSHHO_I3,8,0.7345435083056383,1.5129709542761638,1.2016007023268167,0.20800270799309362,2.796782515455375,1.9800377622996566,5,b17;b27;b68;b97;b123,8.225961923599243
MSHHO_I3,9,0.8137924411342754,1.267163248869247,1.0538370211436419,0.26942825735341547,2.6861377651702667,1.957623134444167,9,b27;b67;b82;b88;b93;b103;b134;b139;b158,8.856628894805908
MSHHO_I3,10,0.8001859014350793,1.3126440655113638,1.0896815127406647,0.28891915643934685,2.6500638451128724,1.9738310733348219,25,b17;b27;b30;b32;b53;b69;b82;b88;b97;b100;b102;b103;b104;b105;b107;b116;b121;b125;b131;b134;b149;b153;b155;b156;b158,10.050813913345337
